pbindaff,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,nacttors,ninacttors,PDB
5.0900,99.2523,1209.7566,1.2230,68.1367,2.2261,7.9353,123.9575,0.0001,3.9102,0.0000,10.0000,0.0000,1m48
10.0000,163.2800,2122.1238,5.4454,20.5000,11.2759,31.1976,228.9644,0.5015,4.9329,0.0000,21.0000,2.0000,1gar
2.3000,59.6608,777.7132,0.8969,41.6062,1.8922,2.8994,8.5392,0.0005,0.0000,0.0000,2.0000,1.0000,3pcg
8.2500,63.1225,879.2889,1.7628,45.4261,3.3381,2.0817,47.3646,0.0000,1.6037,0.0000,3.0000,1.0000,1g4o
8.0000,58.6053,873.1019,3.7181,0.0000,8.3547,1.1990,3.5726,0.0000,0.0000,0.0000,1.0000,5.0000,9abp
11.1000,135.2671,2139.1694,4.8518,78.4484,6.9936,32.0004,245.5283,0.6397,26.9396,0.0000,12.0000,1.0000,1d4y
3.6200,54.4334,686.2658,2.0238,34.3799,3.1160,0.2845,4.5823,0.0000,0.0000,0.0000,1.0000,1.0000,3pcc
7.7000,240.9562,2783.0557,8.6913,16.5434,15.3362,27.1038,272.3773,0.4645,1.0164,0.0000,16.0000,4.0000,4tmk
7.4700,215.9314,2820.1082,8.8727,16.4901,15.2962,31.0414,314.1392,0.5338,0.7893,0.3054,17.0000,2.0000,5tmp
7.6400,97.8157,1412.0598,2.8927,33.3497,4.6028,6.5889,69.0477,0.0180,0.0000,0.1917,4.0000,3.0000,1c1v
10.5200,86.2802,1206.1880,2.1208,45.0778,2.8244,7.8089,70.2827,0.0000,5.5900,0.0000,6.0000,1.0000,1if7
6.6200,157.5335,2580.8464,3.7289,103.6839,5.1366,72.6520,475.5387,1.6579,100.4718,0.0000,21.0000,1.0000,4er1
7.2200,176.9048,2759.5754,5.0667,73.8766,10.4869,59.8899,544.2639,0.3113,5.6356,0.1679,29.0000,1.0000,2er6
7.1000,161.0399,2568.3796,4.2202,79.4715,8.3484,60.2831,438.6698,1.4219,21.6231,0.0000,25.0000,2.0000,3er3
9.3000,131.8206,2204.7217,2.9990,75.4060,4.4818,54.6656,339.5273,1.7101,11.7828,3.6712,22.0000,2.0000,4er2
11.5200,110.8348,1668.4656,3.1361,70.7978,5.7114,24.5929,173.7395,0.2990,0.0387,0.3001,12.0000,0.0000,6cpa
4.9000,124.4137,2079.1816,4.2824,76.8764,7.9215,58.7621,302.8446,1.2804,33.8077,1.1599,19.0000,2.0000,1eed
7.9600,143.3290,2108.8862,5.7656,65.5560,9.4095,37.1398,331.9065,1.2760,14.3728,1.0000,15.0000,2.0000,1epo
13.9600,131.8015,1944.8708,6.4198,61.0482,10.7498,56.8617,236.0320,1.1967,37.0957,0.0000,15.0000,0.0000,7cpa
4.0000,65.6239,1148.5699,2.8645,20.0022,6.4415,7.6889,37.9328,0.2565,0.0000,0.0000,5.0000,2.0000,3cpa
6.0200,109.8126,1788.4745,2.8799,69.8871,4.1256,30.1646,204.1170,0.5904,1.7949,0.0000,17.0000,2.0000,5er1
6.7200,78.9116,1374.7406,0.1918,81.9026,0.4575,3.7656,45.4845,0.0547,11.1003,0.0000,5.0000,1.0000,1rbp
7.7000,129.6236,2282.8875,2.8036,73.4632,5.8661,50.1342,265.9169,1.4563,11.8996,2.3941,20.0000,2.0000,5hvp
5.4400,87.3703,1065.8440,1.4808,114.5414,3.2902,5.2807,59.5410,0.0000,10.1243,0.0000,14.0000,1.0000,2ifb
5.4700,60.8162,913.2665,0.6895,35.8659,1.1221,6.7510,54.4936,0.4768,0.0000,0.6317,6.0000,2.0000,4cla
7.4400,135.8799,1740.9263,2.8875,48.6514,5.7224,7.2498,112.4358,0.0277,1.0788,0.0000,9.0000,1.0000,1drf
9.0000,161.0096,2720.0518,6.6434,110.7611,7.9605,60.0217,415.8635,1.7766,18.8456,0.8526,21.0000,2.0000,1hiv
4.4300,53.0058,947.0951,2.3364,0.0000,5.2673,9.8406,89.7828,0.2403,0.0000,0.0000,4.0000,3.0000,1rgl
6.3500,66.2630,1041.0768,3.0381,41.3000,5.9615,11.0689,26.4373,0.3978,3.7850,0.0000,5.0000,0.0000,1cbx
8.0000,108.0586,1317.8982,2.1959,116.0925,1.2006,35.2030,216.9028,0.8021,10.9048,0.0000,10.0000,0.0000,1fkg
11.4000,157.6956,2568.8916,3.1072,96.8953,5.9956,69.5208,475.3418,0.8355,17.6596,0.0000,19.0000,1.0000,1hvj
3.7000,76.5200,862.8845,1.4699,39.3934,3.2571,9.3853,28.8145,0.0065,3.4447,0.0000,5.0000,0.0000,1wht
9.1500,117.1953,1643.9933,3.8939,62.5294,7.2952,21.1810,166.8122,0.1705,2.6465,0.0000,12.0000,0.0000,8cpa
9.6800,133.1058,2611.9592,2.6400,101.1424,3.7921,57.7791,410.7831,1.4938,23.0960,0.3866,16.0000,1.0000,1htg
5.3100,79.7380,1273.3087,3.4391,20.4752,6.4397,25.4195,197.6391,2.0842,0.0000,3.0864,6.0000,9.0000,1mfe
2.0000,52.9350,643.0525,1.9390,0.0000,5.2396,2.5326,6.4176,0.0031,0.0000,0.0000,2.0000,4.0000,5cna
6.0300,52.3133,828.1167,1.1796,7.8313,2.6640,5.1024,20.8356,0.0712,0.0000,0.0000,2.0000,1.0000,1bzm
7.7200,112.8514,1417.9946,3.2560,22.2493,3.9074,27.3356,125.8999,0.2710,0.0000,0.4869,12.0000,2.0000,1cnw
6.8200,77.6219,742.9241,5.8040,0.0000,10.1701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1drk
10.3400,143.3383,2301.3958,4.0854,65.5489,8.6974,45.1175,261.2030,0.5892,14.1899,0.6961,22.0000,2.0000,1pso
4.4000,66.5436,649.0555,2.7432,0.0000,6.2822,22.3957,81.7567,0.3325,0.0000,0.7745,6.0000,3.0000,1btn
9.3000,140.8679,2248.6533,4.0963,61.3182,4.4534,46.9176,335.4433,1.4260,14.6578,0.2068,14.0000,1.0000,1hpx
9.4200,132.9044,2300.4329,3.3251,76.5026,6.6644,31.7602,270.3157,1.0824,4.9413,0.0000,12.0000,2.0000,1hsg
0.6000,66.2444,799.6777,2.5712,8.8083,4.6593,1.0620,18.8413,0.0400,0.0000,0.0000,2.0000,1.0000,1zsb
7.7200,145.3757,2306.3113,4.3953,93.0933,5.8185,19.5017,287.0176,0.1198,1.4844,0.0000,10.0000,2.0000,1ajv
7.9100,142.6824,2194.9343,3.5614,110.9614,4.8092,27.1317,301.6487,0.3631,0.2513,0.0000,10.0000,2.0000,1ajx
3.9000,40.4393,472.3623,1.6830,2.0445,3.1333,0.4528,2.7631,0.0000,0.0000,0.0000,2.0000,1.0000,1avn
9.5500,135.7411,2167.3115,2.6532,93.2269,5.4106,33.7751,289.0041,0.4316,19.3793,0.0000,8.0000,4.0000,1dmp
4.9200,41.8774,516.6389,2.1547,0.0000,5.9646,0.7629,0.3582,0.5919,0.0000,1.5450,3.0000,4.0000,1h4n
8.4900,86.3885,1645.1322,2.4817,52.8429,4.7475,21.6747,160.5039,0.9491,17.5316,0.0000,6.0000,1.0000,7upj
6.7000,91.2121,1289.9326,3.4801,28.6162,7.7789,55.3454,272.7583,1.1362,13.0459,1.0856,20.0000,1.0000,1a09
4.3000,86.5393,1498.1533,1.4406,37.4904,2.9627,22.9563,112.8980,0.3828,0.6365,0.5340,12.0000,1.0000,1a30
6.2100,131.3320,1952.2539,5.4260,39.6160,12.1167,16.2654,149.4024,0.4420,0.0000,0.3477,15.0000,3.0000,1b3h
8.0200,127.8489,1756.3271,4.9458,35.0617,11.6863,13.5459,117.7991,0.4488,0.0000,0.4177,16.0000,3.0000,1b7h
6.6000,112.7464,1926.1229,4.4524,0.0000,7.8546,16.6776,120.0976,0.2120,0.0000,0.0838,8.0000,3.0000,1b38
5.0000,70.4844,876.1279,0.7668,12.6415,1.4280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1bcu
7.5200,58.1904,690.9326,1.4279,29.7603,2.5915,5.1406,68.9812,0.1655,5.6232,0.7468,4.0000,0.0000,1bm7
9.3000,167.3706,2657.1340,3.7215,99.1425,7.0013,40.3071,417.1689,0.4847,21.1036,0.0000,12.0000,2.0000,1bv7
8.9600,159.9217,2668.0198,4.8738,85.9649,7.8840,41.8989,414.0718,0.8708,23.2845,0.0000,12.0000,2.0000,1bv9
7.1200,119.3988,1592.5535,5.4828,13.3834,12.1708,12.8870,103.2610,0.4567,0.0000,0.3165,14.0000,4.0000,1b05
6.7000,125.1437,1727.0588,5.2558,36.9983,11.3580,14.1962,124.5423,0.4325,0.0000,0.4963,15.0000,3.0000,1b3g
5.8900,105.3337,1429.0144,4.5615,12.6836,11.3662,11.4800,80.9664,0.3252,0.0000,0.1725,13.0000,3.0000,1b3l
2.7400,63.6535,1040.0736,3.4066,7.2627,8.0506,14.4199,62.3489,0.5055,0.0000,1.7916,5.0000,5.0000,2qwb
4.8500,55.9384,1007.8728,2.9864,8.0482,6.7583,12.0227,57.9800,0.3536,0.0000,1.4174,5.0000,4.0000,2qwd
7.4800,81.1196,1226.2654,5.2411,8.2349,9.9370,18.6571,84.7095,1.0442,0.0000,1.5540,6.0000,3.0000,2qwe
7.8600,174.4559,2865.9658,5.3723,89.6834,4.2037,81.6934,485.9187,2.5445,4.9829,3.0249,28.0000,1.0000,1a94
3.8400,59.2532,590.4157,1.2903,9.8465,0.4150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1bky
4.0700,59.6114,513.3847,1.5882,10.5128,1.2885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3mct
7.8500,123.5869,1688.1827,1.0752,56.3311,2.4791,3.3752,74.1708,0.0000,5.8597,0.0000,6.0000,0.0000,1b8y
8.1000,168.5430,2672.1624,6.2522,95.2146,9.3154,54.2894,407.2960,1.5791,15.0345,0.8333,20.0000,1.0000,1ody
9.4000,87.2036,1353.2456,1.3316,45.8525,1.2724,6.2469,100.0320,0.2933,8.2529,0.0000,4.0000,0.0000,1pme
7.3200,101.9317,1444.7335,3.6075,51.2169,5.6004,18.8612,108.1346,0.2141,1.6161,0.0000,11.0000,1.0000,1qf1
8.0000,108.2730,1470.5033,2.6027,27.8751,4.9017,20.4963,170.4660,0.2554,3.8637,0.0000,12.0000,2.0000,1qin
6.3800,146.2222,2586.6372,5.6651,27.7325,11.1904,74.2807,591.9447,2.4379,2.1052,2.0014,26.0000,3.0000,1qjb
12.0000,91.2932,1113.4366,2.9651,30.3213,5.6278,3.0539,30.5592,0.0021,0.0000,0.0000,5.0000,0.0000,1swk
11.0000,90.7798,1088.3774,2.6502,28.7031,4.9121,3.2861,30.5360,0.0165,0.0000,0.0000,5.0000,0.0000,1swp
6.8700,240.0698,2947.1738,7.6580,15.4708,14.8842,27.4446,283.1966,0.3303,0.8409,0.0000,16.0000,4.0000,3tmk
8.5200,136.0087,2401.1340,3.6979,71.4846,6.7556,42.3546,247.0495,1.4460,7.7290,0.4813,13.0000,2.0000,1b6p
5.9600,116.5956,1776.8273,3.0301,46.7892,3.0172,26.0406,191.7815,1.5633,0.0000,1.0000,7.0000,0.0000,1d6w
9.5200,178.0898,1646.9413,10.0081,22.7864,13.4964,8.9991,98.5869,0.8540,0.0000,1.0482,7.0000,3.0000,1c7f
6.1700,131.5483,1724.2743,2.8818,111.9671,2.0908,4.6653,85.3520,0.1755,9.6710,0.0000,7.0000,1.0000,1d6v
4.1200,87.4276,1355.0962,2.2707,38.2329,5.3402,4.2765,71.6578,0.0152,0.0000,0.0000,4.0000,5.0000,1e55
5.7000,66.0844,667.6814,2.9673,0.0000,6.8279,3.3577,4.4240,0.0000,0.0000,0.0000,3.0000,0.0000,1egh
4.6200,100.3852,1501.5103,1.6056,43.4522,3.7926,16.6448,95.9808,0.3830,2.8091,0.0000,9.0000,0.0000,1f4f
4.3400,63.4568,1286.5903,2.2932,59.2697,2.9889,9.9577,43.3965,0.0199,7.4963,0.0000,4.0000,2.0000,1e3v
1.2800,45.9130,679.2491,2.5592,0.0000,6.1649,2.5657,9.6701,0.0782,0.0000,0.3995,2.0000,4.0000,1f9g
6.4100,66.9224,657.1313,1.2471,2.1879,2.5685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1i80
10.0000,121.9728,1931.5681,2.9329,64.0932,3.6985,30.6814,241.0996,1.5801,0.1992,2.3507,12.0000,2.0000,1g37
7.4100,75.8862,755.0713,5.3882,0.0000,11.1038,2.3083,9.0039,0.0284,0.0000,0.0000,3.0000,1.0000,1ik4
6.8200,111.7703,1652.2070,2.9455,30.0364,5.0629,40.9521,302.9928,1.7520,9.8701,1.3482,12.0000,1.0000,1k1n
5.2200,76.7343,1201.9373,1.7296,0.0000,4.2349,10.6756,128.1432,0.3752,0.0000,0.0000,6.0000,1.0000,1h1h
8.2200,83.1866,1548.4384,1.1500,56.2449,1.7860,9.7254,104.9811,0.1168,0.0000,0.0000,6.0000,1.0000,1h1s
8.3900,125.4588,2154.2788,3.2969,74.9944,5.7783,34.3868,305.5714,1.2282,21.1342,0.9139,23.0000,3.0000,1it6
6.4700,91.1233,991.7968,5.5328,6.2794,9.2194,3.9039,40.3829,0.0000,0.0000,0.0000,2.0000,4.0000,1j01
5.2200,134.4282,1585.7256,1.6725,41.1717,0.0000,6.8059,132.2780,0.1437,3.6019,0.0000,4.0000,0.0000,1j17
6.0000,144.4909,2141.2012,6.2485,79.7469,3.0208,44.5600,299.8111,2.4054,8.8105,2.8660,16.0000,3.0000,1jq8
8.7000,140.7296,1783.5885,5.4849,58.4670,11.9023,49.7784,381.7276,2.6654,17.9813,2.1303,19.0000,1.0000,1jyq
6.9200,129.3419,2412.8906,2.7826,72.5183,4.9559,26.1080,314.7912,0.6526,5.8467,0.0000,12.0000,2.0000,1k6v
4.0400,41.8117,546.9422,0.4755,47.6708,0.6833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1li2
2.9600,90.2182,1154.0575,4.4382,8.5050,8.3729,11.9484,84.4690,0.7224,0.9550,1.1820,6.0000,1.0000,1m0q
6.5200,50.4350,689.6713,0.3547,53.4778,0.5260,2.6409,14.4283,0.0296,0.0000,0.0000,3.0000,1.0000,1alw
7.0500,96.4774,1286.3947,2.6146,5.5814,5.9992,5.3962,65.8533,0.2424,0.0000,0.7033,4.0000,3.0000,1xuf
9.0900,134.0203,1862.3787,2.2370,76.0760,1.1891,12.5086,167.8425,0.2633,17.7446,0.0000,9.0000,1.0000,1d3d
9.4400,76.3715,1069.7501,1.3588,42.4284,1.9425,4.4080,55.9646,0.0000,0.7283,0.0000,4.0000,1.0000,1g1d
4.3100,60.8192,616.6503,1.8374,26.5044,2.2989,2.5331,3.7002,0.0096,0.0000,0.0000,2.0000,0.0000,1ajq
5.4000,53.4180,729.3779,2.6740,33.7283,3.5284,0.4839,4.4506,0.0000,0.0000,0.0000,1.0000,1.0000,3pch
7.8500,129.2136,1384.3979,5.1635,30.5426,9.4761,15.0352,74.4120,1.0527,0.0000,3.0696,9.0000,3.0000,1lbf
7.8500,101.3420,841.3868,4.9154,11.6915,10.2907,2.2334,20.3326,0.0000,0.0000,0.0000,5.0000,1.0000,1laf
6.3000,87.9332,785.2706,4.5676,1.0634,6.9482,5.1968,6.7724,0.1624,0.0000,0.5684,3.0000,1.0000,1lag
7.5200,79.0732,635.0313,3.7063,11.4357,8.0428,2.0248,5.4092,0.0041,0.0000,0.0000,4.0000,2.0000,1lah
2.0000,62.7925,772.5968,1.0648,39.0644,2.0545,2.2592,8.9245,0.0000,0.0000,0.0000,2.0000,1.0000,3pce
5.9200,84.2148,1526.6248,2.1883,63.9458,1.8153,17.2583,103.8201,0.7298,3.1449,0.0000,7.0000,1.0000,1qf2
6.3000,111.0915,1491.9480,1.9916,58.9132,3.2664,6.6053,83.7391,0.1591,7.4326,0.0000,4.0000,1.0000,1d4p
10.8200,74.4584,693.3044,6.3182,0.0000,11.9725,1.2699,4.0626,0.2491,0.0000,0.7129,2.0000,1.0000,1ebg
4.3100,82.5331,1060.4784,1.9897,14.8702,4.3880,11.0469,34.0839,0.1398,0.0000,0.0000,6.0000,1.0000,2tpi
7.7700,158.9646,2296.0747,7.3178,59.9755,7.9539,26.0631,225.6531,0.3549,10.1938,0.0000,10.0000,1.0000,5apr
8.8200,60.9777,950.9225,2.4243,9.3833,3.8214,0.0691,21.9475,0.0000,0.0000,0.0000,1.0000,2.0000,1cim
8.7300,67.6409,969.6398,2.7089,13.0861,4.0817,1.2236,29.2762,0.0279,0.0000,0.0000,2.0000,1.0000,1cin
7.1500,103.6410,1449.7864,1.6789,54.0046,1.5757,27.1956,188.4128,0.5819,5.2843,1.0037,13.0000,1.0000,1elb
5.3100,80.8025,1285.7478,3.0151,20.0633,6.0687,24.4845,214.4394,1.9380,0.0000,3.3213,7.0000,8.0000,1mfd
6.9200,123.4856,1975.1154,5.3543,17.7494,8.5799,35.7654,319.0472,2.2410,1.4611,5.0708,12.0000,4.0000,1smf
5.3100,94.9836,1502.6736,2.3689,28.5738,5.2604,27.4832,327.8397,2.0345,0.0000,2.9617,8.0000,11.0000,1mfc
6.5500,71.2959,858.6972,2.7942,10.7318,3.7960,2.9683,17.2193,0.0358,0.0000,0.0000,2.0000,1.0000,1yda
7.0700,51.8112,793.0462,1.8617,9.7069,4.5236,2.6164,18.1847,0.0716,0.0000,0.0000,2.0000,1.0000,1ydd
9.0000,105.7902,1310.5480,1.9113,48.1586,4.2052,16.5314,102.3146,0.1511,2.7958,0.0000,9.0000,1.0000,1mnc
4.9600,55.2920,449.4612,1.7966,35.6716,4.7687,1.2782,8.6279,0.0006,0.0000,0.0000,5.0000,1.0000,1cea
6.0000,57.9908,595.0271,1.9824,37.1949,3.9557,1.0190,8.3876,0.0000,0.0000,0.0000,2.0000,1.0000,1ceb
3.8700,97.5521,1264.0293,2.4016,27.6785,2.9549,5.3900,47.7724,0.2837,0.0000,0.0000,8.0000,0.0000,1aj7
6.0300,69.8761,981.2644,2.8221,38.0827,2.4442,4.2932,24.7758,0.7806,0.0000,0.0000,2.0000,1.0000,1okl
10.6200,189.4368,2946.3528,5.5641,105.5021,9.4537,37.8415,438.6396,1.4420,18.6763,1.8019,12.0000,2.0000,1qbt
5.3000,90.1031,1012.4650,2.2962,0.0000,4.8966,7.8059,42.8066,0.1578,0.0000,0.0000,2.0000,4.0000,1a69
6.9200,109.7475,1882.5823,3.6025,0.0000,7.5309,16.9626,128.2777,0.4265,0.0000,0.0000,8.0000,3.0000,1b39
3.7000,50.5708,657.5994,2.2233,1.7321,5.5739,5.3714,17.3199,0.5018,0.0000,0.9926,2.0000,4.0000,1bcj
8.7000,122.4098,2074.4575,2.1959,63.7506,3.9908,31.6641,259.1572,0.6702,11.5181,0.0000,10.0000,2.0000,1ohr
4.3200,53.3956,867.4601,1.8952,1.3232,4.5878,13.1881,66.4000,0.4403,0.0000,0.9076,4.0000,2.0000,4rsk
9.3400,90.7725,1253.1885,2.5639,24.6986,3.1632,10.6582,74.3718,0.1034,8.2873,0.0000,5.0000,1.0000,1bn1
9.3100,88.8899,1321.6895,2.6917,16.6106,3.0490,11.1048,85.2540,0.0514,6.9952,0.0000,6.0000,1.0000,1bn4
6.7700,101.0490,1936.2214,4.9223,25.1475,7.3121,58.0652,389.6208,1.2447,13.3144,0.8996,16.0000,0.0000,1bzh
1.8200,65.0889,579.1532,3.3503,0.0000,6.9248,5.5500,3.2491,0.4796,0.0000,1.4599,3.0000,2.0000,1d5r
7.9700,71.3549,1143.7034,1.5208,41.8905,2.8440,32.5560,144.8605,0.3144,13.7497,0.0000,7.0000,0.0000,3amv
4.4000,111.7869,1847.4935,1.7443,41.9291,3.3428,27.8561,271.7419,0.8973,8.7466,0.8498,12.0000,2.0000,7kme
10.3700,128.7926,1757.5649,4.5349,48.3742,3.5540,27.2729,165.1453,0.2695,0.0593,0.2274,7.0000,1.0000,1c4u
10.8000,131.4820,1794.0271,3.7076,76.8938,3.7259,29.0209,205.6998,0.7563,7.7600,0.0000,7.0000,2.0000,1c4v
4.2000,89.2916,982.4468,4.2419,22.4339,4.6790,5.3955,37.0503,0.9081,0.0000,0.9769,3.0000,0.0000,1c87
7.5700,82.7196,1022.4918,5.6489,2.9411,13.4311,11.9914,34.1784,0.8788,0.0000,1.1934,6.0000,0.0000,1d09
7.3900,135.6000,1747.6516,1.1704,67.0062,0.8233,15.6894,169.2410,0.2815,10.4999,0.0000,11.0000,1.0000,1d3p
7.6600,119.8654,1530.1256,1.9925,32.6243,2.7410,9.9248,111.4813,0.0601,1.8795,0.0000,5.0000,0.0000,1f0r
7.7400,121.9622,1398.3434,1.4864,24.4543,1.9076,8.9876,105.5839,0.3321,1.0000,0.0000,5.0000,0.0000,1f0s
2.3500,65.3058,1035.8617,4.4417,0.0000,8.1913,13.0358,75.6641,0.8559,0.0000,2.2917,4.0000,8.0000,1qi0
9.8900,124.3316,1361.2599,1.3204,93.6823,0.0000,0.0511,9.2349,0.0000,0.6374,0.0000,1.0000,1.0000,1e66
5.2800,77.1516,914.8491,2.7235,1.1890,6.3492,1.2706,23.7032,0.2729,0.0000,0.7462,1.0000,2.0000,1f5l
7.2700,78.0595,1380.4735,0.6067,84.9992,1.1141,30.6605,109.9775,0.0890,41.0799,0.0000,14.0000,0.0000,1fdq
9.0000,169.8040,2408.1299,1.9934,119.6714,1.7497,11.1788,172.5531,0.7053,7.0999,0.8919,11.0000,0.0000,1fm9
6.7000,102.1458,1335.1094,2.3747,7.8018,5.0192,6.0463,44.1894,0.4914,0.0000,0.0000,2.0000,3.0000,1hp0
5.3700,72.2089,1215.8485,0.8970,49.4855,1.6746,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1gpk
4.9200,67.5075,1178.7910,0.8446,53.7285,1.4059,2.9714,44.2660,0.0000,0.0000,0.0000,3.0000,1.0000,1h1p
9.4000,165.1231,1650.5250,3.1190,74.5197,3.8300,11.2279,137.2998,0.1410,6.7027,0.0000,9.0000,1.0000,1ksn
9.5200,149.9050,2583.0632,4.0479,68.7243,8.3681,87.3994,624.7803,2.0322,20.2493,2.9974,31.0000,2.0000,1m4h
7.2200,54.9291,798.4901,1.7463,20.5729,2.5656,0.2867,6.1684,0.0000,0.0000,0.0000,1.0000,1.0000,3pcj
6.7000,51.9661,806.8431,1.4532,21.7881,2.2882,0.2951,6.0879,0.0000,0.0000,0.0000,1.0000,1.0000,3pck
4.8500,143.6282,2186.9124,2.2167,77.1169,2.1863,54.1714,372.6453,1.2567,2.9064,0.9336,19.0000,1.0000,1qji
4.9200,87.6070,1256.3679,3.9400,12.4172,6.9116,29.0006,217.1908,0.5571,2.7389,0.7455,9.0000,4.0000,1jqy
5.6000,56.7491,621.1829,0.8716,0.0000,2.1638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1vfn
6.0500,60.6729,782.5100,1.0008,40.9609,2.2766,2.5132,8.8113,0.0000,0.0000,0.0000,2.0000,1.0000,3pcf
9.8000,74.8933,1142.7920,3.1282,28.0408,4.5130,0.7430,27.7200,0.0000,0.0000,0.0000,2.0000,2.0000,1bnt
9.7000,66.7948,1133.2755,2.6300,17.8964,4.6550,5.8645,56.8023,0.1434,0.0000,0.0000,3.0000,2.0000,1bnu
10.3300,70.9597,1381.5447,0.4313,81.5608,0.1867,5.2068,58.1283,0.5137,4.7103,0.9967,3.0000,1.0000,4std
2.7000,42.7236,504.2905,1.5393,21.7787,2.2126,1.7137,1.2504,0.0000,0.0000,0.0000,3.0000,0.0000,1ylv
9.1000,153.2400,2184.2781,3.6281,117.4569,2.6151,23.6507,184.2307,0.4283,18.4688,0.0000,13.0000,0.0000,1h22
8.3500,161.3324,2289.2903,4.2361,128.8143,2.8796,29.0635,213.9501,0.7619,26.2156,0.0000,15.0000,0.0000,1h23
6.5900,164.1719,2500.6135,4.2681,76.9199,7.2645,56.2068,373.9889,1.5248,17.5695,0.4459,20.0000,1.0000,1izi
9.5200,84.1325,1316.8662,1.7732,79.6362,0.7260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1l7s
2.4000,53.0620,657.6614,1.3515,34.8872,2.5897,0.3345,4.1619,0.0000,0.0000,0.0000,1.0000,1.0000,3pcb
7.4000,173.7345,2681.7837,5.6461,65.5284,9.1189,89.1739,552.6503,4.4147,15.0555,2.5218,25.0000,1.0000,2er9
3.2100,66.1688,626.1665,3.7666,0.0000,8.3969,0.3229,10.0071,0.0000,0.0000,0.0000,4.0000,2.0000,6tim
3.3000,94.3331,899.7642,1.9413,0.0000,3.7748,10.0384,85.4657,0.1347,0.0000,0.3560,4.0000,3.0000,8gpb
3.8000,48.2043,632.0151,1.8721,0.0000,5.9616,4.3329,8.6777,0.3592,0.0000,0.8562,4.0000,1.0000,5enl
3.0000,48.4496,482.7010,2.1274,0.0000,5.3685,0.3909,6.5114,0.0000,0.0000,0.0000,3.0000,0.0000,6enl
8.2200,82.6594,957.2679,4.3114,18.5971,7.2544,8.5864,26.6965,1.2103,0.0000,1.6878,4.0000,2.0000,9aat
1.8200,58.7978,573.6528,2.1309,7.7594,3.3280,0.8879,2.0592,0.0000,0.0000,0.0000,1.0000,1.0000,1bra
7.0000,90.7102,1249.5496,1.6037,60.7445,2.0746,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1fki
5.5200,76.3480,958.7992,2.3329,15.2969,4.8076,6.3845,16.0828,0.0395,0.0000,0.0000,2.0000,1.0000,2cht
8.0900,119.0134,2140.2874,2.9201,82.8275,3.2432,26.9691,289.4908,1.2337,11.6129,0.6549,12.0000,1.0000,1htf
6.2400,132.9420,1531.4424,3.0649,54.5501,5.7755,21.1730,133.5511,0.2986,1.4853,0.0895,10.0000,1.0000,1tmt
7.2700,132.3323,1357.9532,2.7018,43.1248,4.0859,14.9917,146.7581,0.5664,13.8976,0.0000,6.0000,0.0000,2cgr
7.4100,99.6670,1635.1770,2.3826,52.1277,5.0667,40.1627,204.5603,0.9395,14.9515,1.0960,9.0000,0.0000,1etr
4.5200,66.6668,982.3910,2.2956,6.6783,4.2008,7.7270,28.5723,0.1336,0.0000,0.4967,2.0000,3.0000,1ctt
8.0500,111.2329,2135.5310,2.4571,66.1025,5.5986,48.6870,268.1954,0.4251,9.1902,0.0000,15.0000,1.0000,1hih
5.0100,175.2130,2565.3726,7.8762,6.8076,14.8143,47.9974,335.4692,2.5824,2.0000,4.0079,12.0000,16.0000,1ppi
5.2700,64.7643,1298.0325,0.8331,91.2542,0.0000,17.5682,95.0926,1.1258,7.9371,0.0000,6.0000,2.0000,1qca
4.9600,66.3406,990.9802,2.2208,0.7761,6.3617,6.0982,52.8715,0.0903,0.5242,0.0000,4.0000,1.0000,1tsy
5.5500,95.4453,1216.3610,2.6076,31.7072,4.8959,23.6145,179.1067,0.4942,2.1340,1.3394,8.0000,6.0000,1jlx
5.5200,63.6732,1272.9062,1.2197,32.8613,0.6475,5.6735,49.6896,0.5622,0.0000,0.0000,2.0000,0.0000,1ydr
5.9200,74.2151,1161.8960,2.1068,32.7301,3.2939,6.3149,39.1864,0.3466,0.0000,0.0000,5.0000,0.0000,1yds
6.4000,77.8848,1024.0992,1.6565,21.1145,3.4327,47.3472,190.3524,0.0910,17.7257,0.0000,17.0000,0.0000,1a07
5.6200,101.3353,1425.8573,2.6313,34.6231,5.0634,57.4091,271.1868,0.9618,24.3373,0.7161,19.0000,0.0000,1a08
6.4000,101.8186,1331.5544,3.1785,22.4939,7.3935,48.2212,233.3342,0.4428,14.9972,0.0000,19.0000,0.0000,1a1b
