pbindaff,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.16,7.16,8.16,16.16,6.15,7.15,8.15,16.15,6.9,7.9,8.9,16.9,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,flexibility,Hydrophobic,Vdw,HBond,Ent,PDB
9.5200,4991.0000,1190.0000,1482.0000,65.0000,392.0000,87.0000,114.0000,5.0000,1126.0000,277.0000,323.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,143.2439,2075.3772,4.5304,58.9264,6.6857,17.4776,135.4167,0.8667,9.9747,0.0000,0.1111,-2.8625,-3.7679,0.0000,0.3780,1re8
5.1900,1194.0000,325.0000,342.0000,0.0000,678.0000,182.0000,187.0000,0.0000,1041.0000,282.0000,309.0000,0.0000,0.0000,0.0000,0.0000,0.0000,154.0000,44.0000,49.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.6304,1074.0850,6.8005,0.0000,6.0452,14.0635,89.5451,1.0398,0.0000,1.0000,0.1538,-1.3954,-1.6603,-0.0229,0.2520,1rnt
7.7000,1533.0000,401.0000,459.0000,43.0000,626.0000,155.0000,193.0000,14.0000,191.0000,47.0000,61.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.5366,746.1373,3.5023,28.5442,4.4115,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,-1.7944,-1.6879,-0.0155,0.0000,1s39
11.8500,3491.0000,920.0000,1071.0000,79.0000,1332.0000,357.0000,420.0000,35.0000,444.0000,116.0000,138.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.0000,66.0000,73.0000,5.0000,393.0000,98.0000,113.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,141.7035,1901.1747,3.6765,54.8877,3.6846,35.0443,197.6843,3.1713,0.8315,0.2914,0.1000,-2.9251,-3.9948,0.0000,0.3780,1sl3
3.9000,4537.0000,1160.0000,1305.0000,0.0000,1509.0000,371.0000,427.0000,0.0000,1361.0000,355.0000,381.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.3127,1993.9216,2.9511,44.0969,4.6805,61.9197,487.4856,5.8499,4.1919,2.3945,0.0385,-2.1349,-3.2281,-0.0029,0.9660,1slg
9.2100,3365.0000,985.0000,1073.0000,84.0000,1037.0000,300.0000,318.0000,22.0000,115.0000,34.0000,42.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,103.1769,1434.6224,3.8121,8.7722,4.3930,6.9145,120.5965,0.3895,1.6767,0.0000,0.1250,-1.6611,-2.7777,-0.0302,0.2100,1sqa
4.7400,1376.0000,336.0000,394.0000,26.0000,0.0000,0.0000,0.0000,0.0000,555.0000,133.0000,162.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.4045,629.7241,1.3388,16.6391,0.4938,0.7360,8.3752,0.0000,0.0000,0.0000,0.2857,-0.9102,-1.1802,0.0000,0.1260,1sv3
6.3100,2228.0000,510.0000,648.0000,42.0000,672.0000,156.0000,197.0000,12.0000,883.0000,194.0000,254.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,114.1335,1095.8297,6.9667,15.7309,11.1778,5.5342,29.4876,0.2549,0.0000,0.0000,0.2222,-1.8833,-1.9700,-0.0510,0.1260,1syh
7.3000,3907.0000,1028.0000,1213.0000,10.0000,489.0000,126.0000,145.0000,1.0000,806.0000,216.0000,257.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.9823,1491.3588,6.2532,42.7224,7.7423,23.7998,197.9709,1.2855,2.9913,0.0000,0.0667,-2.2880,-2.3602,-0.0302,0.5460,1tmn
4.0500,1879.0000,542.0000,520.0000,9.0000,0.0000,0.0000,0.0000,0.0000,414.0000,110.0000,110.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.2894,609.5741,2.6731,29.7060,4.5160,4.6885,8.4826,0.3695,1.8355,0.0000,0.2500,-1.3723,-0.9689,-0.0175,0.1260,1toi
3.3900,1865.0000,561.0000,525.0000,11.0000,0.0000,0.0000,0.0000,0.0000,414.0000,116.0000,113.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.2434,638.6978,2.9364,31.8670,4.5656,4.4420,8.7200,0.3099,1.7174,0.0000,0.2500,-1.0999,-1.0067,-0.0179,0.1260,1toj
2.4700,832.0000,254.0000,238.0000,4.0000,0.0000,0.0000,0.0000,0.0000,822.0000,247.0000,236.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.8631,495.1980,3.0328,6.4754,5.8633,3.5329,1.9808,0.4054,0.0000,0.0000,0.3333,-0.6881,-0.5951,-0.0451,0.0000,1tok
5.4000,409.0000,116.0000,122.0000,2.0000,220.0000,62.0000,64.0000,1.0000,1147.0000,328.0000,344.0000,5.0000,0.0000,0.0000,0.0000,0.0000,179.0000,51.0000,54.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.6018,635.8404,5.0081,0.0000,5.9322,0.3700,10.4577,0.0000,0.0000,0.0000,0.2222,-0.9757,-0.9903,-0.0509,0.2100,1trd
4.9600,1698.0000,489.0000,421.0000,9.0000,409.0000,105.0000,89.0000,2.0000,1436.0000,423.0000,394.0000,10.0000,0.0000,0.0000,0.0000,0.0000,165.0000,51.0000,49.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.3680,1099.3141,6.1037,0.6011,9.4096,6.1125,52.2759,0.0403,0.5609,0.0000,0.1818,-1.3919,-2.0196,-0.0209,0.2520,1tsy
7.3500,2364.0000,627.0000,568.0000,14.0000,242.0000,70.0000,64.0000,1.0000,1064.0000,294.0000,260.0000,5.0000,237.0000,68.0000,59.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.6665,951.4778,4.5315,34.7302,1.6894,2.5440,23.8183,0.3015,0.0000,0.0000,0.2857,-1.9326,-1.5547,0.0000,0.1680,1ttm
7.0000,2041.0000,526.0000,678.0000,12.0000,0.0000,0.0000,0.0000,0.0000,167.0000,48.0000,55.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3411,661.0883,7.8764,50.2131,0.0000,6.3113,56.6436,1.3405,12.6078,0.0000,0.0800,-1.1355,-0.7758,-0.0001,0.3360,1tyr
7.8000,2414.0000,726.0000,657.0000,62.0000,868.0000,253.0000,244.0000,26.0000,2088.0000,683.0000,596.0000,38.0000,0.0000,0.0000,0.0000,0.0000,386.0000,142.0000,118.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.4754,1921.2786,4.3310,4.3479,5.4742,32.7600,308.1842,0.5824,0.8129,0.0000,0.0625,-0.8229,-3.1743,-0.0276,1.0080,1u1b
1.7400,1048.0000,292.0000,291.0000,4.0000,359.0000,109.0000,102.0000,0.0000,910.0000,250.0000,239.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.9634,679.5354,0.6086,0.0000,1.6158,1.9663,7.7877,0.0000,0.0000,0.0000,0.2000,-0.0327,-0.9285,0.0000,0.0840,1u2y
4.6000,3208.0000,935.0000,869.0000,19.0000,417.0000,119.0000,113.0000,2.0000,2554.0000,716.0000,694.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.9431,1844.8450,10.1050,0.0000,9.0650,25.7161,162.9575,0.6568,0.0000,0.5196,0.0667,-1.8117,-2.7661,0.0000,0.5880,1u33
1.4400,1458.0000,420.0000,519.0000,45.0000,200.0000,56.0000,62.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.0891,613.9421,1.8058,8.4539,1.6818,0.9800,12.7349,0.0000,3.0546,0.0000,0.1818,-0.8784,-1.0674,-0.0052,0.1680,1utp
5.9700,1445.0000,387.0000,380.0000,4.0000,460.0000,122.0000,118.0000,1.0000,1185.0000,303.0000,317.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.8611,922.0425,6.7980,0.0000,8.0786,1.9659,7.0946,0.0583,0.0000,0.3448,0.2000,-1.3923,-1.6741,0.0000,0.0840,1uwt
3.8700,2392.0000,642.0000,745.0000,23.0000,823.0000,219.0000,248.0000,8.0000,1347.0000,402.0000,445.0000,17.0000,178.0000,53.0000,58.0000,2.0000,385.0000,113.0000,133.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,145.2790,1556.1515,7.2492,26.7324,8.9795,11.1073,81.4504,0.7632,1.0000,0.0000,0.1000,-1.5155,-2.7657,-0.0579,0.5040,1v16
4.7300,2230.0000,620.0000,764.0000,58.0000,577.0000,167.0000,198.0000,15.0000,407.0000,122.0000,155.0000,12.0000,61.0000,16.0000,22.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.5809,1013.3185,4.1785,5.2388,6.1466,13.4632,129.7512,0.6153,0.0000,0.0000,0.0800,-1.1634,-2.0654,-0.0191,0.4200,1v2o
7.8000,1817.0000,469.0000,520.0000,29.0000,953.0000,240.0000,261.0000,18.0000,747.0000,183.0000,204.0000,14.0000,0.0000,0.0000,0.0000,0.0000,188.0000,48.0000,49.0000,4.0000,364.0000,95.0000,100.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.1494,1296.3660,4.5750,6.6127,5.9721,2.3960,51.3884,0.0011,1.2131,0.0000,0.1333,-1.9026,-2.5712,-0.0370,0.2520,1v48
5.6000,1054.0000,280.0000,305.0000,13.0000,836.0000,223.0000,247.0000,13.0000,202.0000,53.0000,58.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.2565,626.7993,2.8005,0.0000,2.8470,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.7990,-1.1575,-0.0112,0.0000,1vfn
7.4400,4007.0000,1050.0000,1223.0000,88.0000,697.0000,189.0000,231.0000,19.0000,782.0000,201.0000,228.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.1572,1784.4268,4.5863,30.8097,5.2386,13.1068,126.0139,0.4990,4.5483,0.0000,0.1667,-1.8929,-3.1229,-0.0189,0.1260,1vzq
11.0600,2031.0000,557.0000,556.0000,14.0000,451.0000,127.0000,132.0000,2.0000,2066.0000,556.0000,551.0000,16.0000,0.0000,0.0000,0.0000,0.0000,177.0000,46.0000,48.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.0727,1491.2789,8.3185,5.6251,12.6473,9.5948,69.2596,0.9020,0.0000,0.0000,0.1667,-2.0628,-2.1884,-0.0373,0.2520,1x1z
7.9200,5638.0000,1626.0000,1581.0000,21.0000,188.0000,58.0000,52.0000,1.0000,4033.0000,1143.0000,1132.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.7948,2773.4456,10.5382,4.6945,13.7990,52.8570,415.8850,2.2681,2.0000,2.8243,0.0385,-2.3093,-4.1446,0.0000,0.9660,1xd1
6.0000,1685.0000,562.0000,597.0000,0.0000,163.0000,52.0000,63.0000,0.0000,1063.0000,325.0000,369.0000,0.0000,311.0000,99.0000,105.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.0444,1002.2150,6.0981,5.4661,6.4169,11.1331,71.0856,0.5427,1.2882,0.4040,0.1538,-0.7599,-1.5471,-0.0192,0.1260,1xgj
1.8200,1356.0000,314.0000,328.0000,14.0000,225.0000,57.0000,52.0000,3.0000,453.0000,106.0000,109.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.6476,580.4756,3.7681,23.9619,6.2821,1.1035,1.1973,0.0000,0.0000,0.0000,0.4000,-1.3388,-0.9042,-0.0425,0.0420,1y1m
11.7000,2784.0000,740.0000,834.0000,26.0000,1089.0000,289.0000,317.0000,10.0000,205.0000,53.0000,63.0000,2.0000,185.0000,51.0000,55.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.0850,1365.5094,2.8145,7.5132,4.4275,6.1886,61.4741,0.1447,1.0000,0.0000,0.1538,-2.5699,-2.6849,-0.0281,0.2100,1y6q
7.3200,3966.0000,985.0000,1177.0000,49.0000,631.0000,161.0000,177.0000,4.0000,415.0000,114.0000,124.0000,6.0000,214.0000,58.0000,65.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,185.0000,50.0000,52.0000,4.0000,0.0000,0.0000,0.0000,0.0000,112.0307,1631.2362,3.4413,43.4312,2.0734,12.0780,97.3519,1.9045,1.3418,0.0000,0.1111,-1.9811,-2.7762,-0.0137,0.3360,1ydt
3.2200,1421.0000,452.0000,500.0000,16.0000,352.0000,107.0000,123.0000,4.0000,756.0000,225.0000,267.0000,9.0000,0.0000,0.0000,0.0000,0.0000,144.0000,44.0000,52.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.9344,940.5838,5.6191,6.3320,2.3233,4.4793,29.5068,0.2711,0.0000,0.7228,0.1538,-0.9318,-0.9192,-0.0022,0.2520,1zc9
7.4000,1726.0000,460.0000,474.0000,15.0000,588.0000,155.0000,146.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,764.0000,196.0000,204.0000,8.0000,0.0000,0.0000,0.0000,0.0000,55.9399,974.2437,1.4591,31.1351,0.0000,1.1480,11.2620,0.0000,0.0000,0.0000,0.3333,-1.7692,-1.5151,-0.0008,0.0000,1zoe
6.1500,3083.0000,774.0000,829.0000,16.0000,145.0000,38.0000,39.0000,1.0000,1003.0000,261.0000,269.0000,5.0000,150.0000,39.0000,41.0000,1.0000,163.0000,44.0000,44.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.7119,1545.7990,5.2687,45.5809,2.0679,11.3383,85.4600,0.1408,4.1648,0.0000,0.1053,-1.7354,-3.1372,0.0000,0.3360,1zs0
9.2200,3079.0000,762.0000,803.0000,16.0000,165.0000,45.0000,46.0000,1.0000,995.0000,272.0000,271.0000,6.0000,162.0000,44.0000,44.0000,1.0000,161.0000,46.0000,43.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.1461,1549.2328,5.5548,42.2481,3.4480,11.4414,80.7682,0.1892,4.0921,0.0000,0.1053,-1.9217,-3.2019,0.0000,0.3360,1zvx
7.7300,4008.0000,877.0000,1099.0000,60.0000,597.0000,126.0000,165.0000,8.0000,245.0000,48.0000,65.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,147.0000,36.0000,43.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.7944,1420.0087,3.9526,83.5901,0.3996,5.8702,72.3920,0.6173,7.0602,0.0000,0.1176,-1.9865,-2.5733,-0.0011,0.2520,2aou
7.0400,2368.0000,467.0000,618.0000,33.0000,810.0000,167.0000,204.0000,18.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,406.0000,82.0000,109.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.7126,1032.0348,2.0911,49.1036,2.0000,3.5341,29.6461,0.0457,2.3657,0.0000,0.2857,-0.9826,-1.5470,-0.0070,0.0420,2aov
9.2900,5815.0000,1360.0000,1368.0000,194.0000,161.0000,38.0000,39.0000,5.0000,922.0000,214.0000,223.0000,30.0000,169.0000,37.0000,42.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,114.1776,2073.2620,4.5400,93.6246,2.5172,15.8605,162.7281,1.0052,18.5112,0.0000,0.1000,-4.2722,-3.7892,0.0000,0.5040,2ayr
3.6400,1531.0000,521.0000,473.0000,18.0000,120.0000,47.0000,40.0000,2.0000,873.0000,274.0000,251.0000,12.0000,128.0000,48.0000,49.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.4607,974.0309,3.3508,19.7003,4.2190,6.0054,35.5973,0.3368,0.0000,0.0000,0.2000,-1.6378,-1.9397,0.0000,0.2100,2azr
5.7400,3729.0000,839.0000,833.0000,117.0000,0.0000,0.0000,0.0000,0.0000,679.0000,154.0000,154.0000,18.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.0207,1221.7048,2.3013,51.5363,2.0000,6.9803,36.2106,0.3376,12.5322,0.0000,0.2222,-2.6350,-1.8047,0.0000,0.0840,2b1v
8.7000,3481.0000,1018.0000,1186.0000,103.0000,923.0000,265.0000,293.0000,21.0000,690.0000,210.0000,251.0000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.7907,1599.3370,6.3275,17.8797,9.1937,18.1215,238.5851,3.3003,4.8318,2.0000,0.0870,-1.8490,-3.1268,-0.0159,0.2940,2b7d
8.4000,4049.0000,1075.0000,1050.0000,26.0000,813.0000,213.0000,205.0000,4.0000,197.0000,57.0000,55.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,445.0000,93.0000,108.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.1153,1606.8024,2.6885,71.0156,2.9617,9.1117,101.6463,1.4830,1.5349,0.0000,0.1538,-3.2674,-3.1295,0.0000,0.1260,2baj
7.4300,5337.0000,1358.0000,1442.0000,52.0000,1197.0000,308.0000,327.0000,12.0000,644.0000,177.0000,194.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,131.0420,2155.1658,3.5752,52.0197,3.1150,12.9869,176.4438,1.0088,4.5768,0.0000,0.0833,-3.1608,-3.6101,-0.0005,0.5460,2bak
6.5500,3347.0000,925.0000,1056.0000,90.0000,793.0000,225.0000,256.0000,21.0000,283.0000,74.0000,82.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,109.8059,1490.2152,3.1207,15.6653,3.8734,10.6687,101.5590,0.4707,5.0246,0.0000,0.1111,-1.5766,-2.7933,-0.0238,0.2100,2bok
4.8600,3145.0000,809.0000,1039.0000,20.0000,582.0000,144.0000,182.0000,3.0000,374.0000,93.0000,112.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.4718,1278.4565,1.4254,45.0373,0.5021,14.8244,97.5191,1.0103,14.2752,0.7722,0.1538,-1.6595,-2.0451,-0.0009,0.2100,2brb
5.8900,3157.0000,837.0000,1026.0000,20.0000,760.0000,189.0000,232.0000,4.0000,215.0000,52.0000,56.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.8289,1283.8971,1.6340,34.3274,1.0780,15.1636,95.3431,2.0355,17.3211,0.8702,0.1538,-1.7328,-1.8710,-0.0051,0.2100,2brm
7.0900,2967.0000,883.0000,1050.0000,97.0000,541.0000,160.0000,178.0000,13.0000,614.0000,189.0000,222.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.0000,37.0000,38.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.8989,1479.1090,3.8597,15.3112,4.6834,15.2214,153.1402,0.6672,8.3235,0.0000,0.0909,-2.0890,-2.8772,-0.0264,0.5040,2bz6
6.4300,2338.0000,774.0000,637.0000,58.0000,1089.0000,359.0000,304.0000,30.0000,2681.0000,844.0000,670.0000,55.0000,0.0000,0.0000,0.0000,0.0000,610.0000,190.0000,155.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0591,2068.9155,5.1533,0.0000,5.2934,39.0552,387.3535,1.4308,0.0000,1.8431,0.0500,-0.5558,-3.2714,-0.0119,1.1760,2bzz
4.0400,1212.0000,396.0000,320.0000,33.0000,617.0000,207.0000,170.0000,19.0000,1426.0000,420.0000,340.0000,30.0000,0.0000,0.0000,0.0000,0.0000,310.0000,95.0000,73.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.0449,1166.7455,3.1966,0.0000,3.8777,6.0030,94.9799,0.2909,0.0000,0.4775,0.1250,-0.6752,-1.8186,-0.0114,0.4200,2c02
