pbindaff,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.16,7.16,8.16,16.16,6.15,7.15,8.15,16.15,6.9,7.9,8.9,16.9,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,flexibility,Hydrophobic,Vdw,HBond,Ent,PDB
4.2200,1621.0000,517.0000,535.0000,28.0000,142.0000,45.0000,43.0000,3.0000,1152.0000,363.0000,359.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.8489,993.4368,5.9049,3.4033,6.7794,9.7810,80.9751,0.4225,0.0000,0.1095,0.1176,-0.9579,-1.2599,0.0000,0.2520,1pzi
3.3200,2129.0000,615.0000,667.0000,28.0000,744.0000,224.0000,248.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,277.0000,71.0000,84.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.6106,909.2902,1.8005,35.3603,1.2258,9.1073,75.2702,0.4473,1.9884,0.0000,0.1667,-1.2379,-1.5387,0.0000,0.2100,1pzo
3.3100,2636.0000,610.0000,689.0000,0.0000,728.0000,191.0000,206.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.1627,1077.8558,1.5742,37.7311,0.0000,6.0565,64.0845,1.0393,7.0517,0.9268,0.1429,-2.1154,-1.6632,-0.0027,0.2940,1pzp
8.5700,2513.0000,708.0000,732.0000,49.0000,832.0000,230.0000,236.0000,19.0000,630.0000,176.0000,191.0000,11.0000,207.0000,61.0000,65.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.4210,1299.4325,4.4786,1.4449,5.5761,3.9779,58.8680,0.2421,0.0000,0.0000,0.1818,-1.2016,-2.8351,-0.0093,0.1680,1q1g
5.8500,1213.0000,336.0000,334.0000,10.0000,0.0000,0.0000,0.0000,0.0000,1736.0000,527.0000,522.0000,13.0000,0.0000,0.0000,0.0000,0.0000,437.0000,136.0000,132.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,244.0000,61.0000,62.0000,3.0000,0.0000,0.0000,0.0000,0.0000,83.3035,1063.5305,9.1073,8.7950,7.0036,6.6393,31.4778,2.4386,0.0000,0.0000,0.1111,-1.7167,-1.8044,-0.0416,0.4620,1q54
5.8500,2235.0000,595.0000,655.0000,70.0000,1168.0000,293.0000,341.0000,31.0000,187.0000,46.0000,62.0000,6.0000,199.0000,48.0000,59.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.1196,1204.8757,4.7710,8.7839,6.1640,3.5309,40.0823,0.0473,0.0000,0.0000,0.2222,-1.6115,-2.3505,-0.0280,0.2100,1q63
5.4600,2280.0000,601.0000,690.0000,70.0000,937.0000,234.0000,280.0000,22.0000,186.0000,47.0000,62.0000,6.0000,175.0000,46.0000,57.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,96.9006,1068.1658,4.4157,18.0417,5.1518,3.1590,41.7189,0.0711,0.0000,0.0000,0.1250,-0.7931,-2.0927,-0.0264,0.2940,1q65
5.7700,2922.0000,743.0000,881.0000,79.0000,762.0000,186.0000,231.0000,17.0000,185.0000,47.0000,61.0000,5.0000,178.0000,48.0000,58.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.1158,1269.5886,7.2149,40.0815,4.9194,1.7243,56.0849,0.0017,0.8263,0.0000,0.1667,-1.7417,-1.8998,-0.0270,0.2520,1q66
11.0500,7816.0000,1648.0000,2017.0000,29.0000,1550.0000,329.0000,406.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,193.7575,2629.1643,5.2821,150.6266,3.2828,17.8479,231.1581,1.1447,18.6893,0.0054,0.0714,-2.8993,-4.7712,-0.0144,0.5040,1q84
5.9600,3245.0000,810.0000,970.0000,33.0000,592.0000,153.0000,178.0000,4.0000,392.0000,112.0000,123.0000,4.0000,207.0000,54.0000,63.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.1155,1330.7113,2.4742,44.0656,0.8433,8.4895,58.9338,0.8737,2.7422,0.0000,0.2500,-1.5753,-1.9485,-0.0036,0.0840,1q8u
5.2400,2890.0000,692.0000,836.0000,31.0000,606.0000,149.0000,178.0000,4.0000,400.0000,105.0000,122.0000,3.0000,205.0000,51.0000,60.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.2156,1194.5520,2.4410,26.8112,2.2845,5.0016,49.6241,0.8180,0.4828,0.0000,0.3333,-1.3985,-1.8038,0.0000,0.0840,1q8w
4.1500,2838.0000,709.0000,717.0000,32.0000,398.0000,105.0000,106.0000,4.0000,1218.0000,307.0000,287.0000,15.0000,0.0000,0.0000,0.0000,0.0000,124.0000,31.0000,25.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.7609,1396.9806,4.0663,34.4832,4.0167,11.1954,131.0944,0.7549,1.3617,0.0000,0.2222,-1.0990,-2.5624,-0.0291,0.1260,1q91
7.5700,1362.0000,458.0000,443.0000,0.0000,229.0000,75.0000,72.0000,0.0000,1768.0000,595.0000,561.0000,1.0000,0.0000,0.0000,0.0000,0.0000,226.0000,76.0000,68.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97.1007,1142.2889,8.5681,3.0717,16.5222,11.1606,33.7964,0.8791,0.0000,0.8513,0.1429,-1.4362,-1.7882,-0.0893,0.2520,1q95
4.4800,2516.0000,633.0000,706.0000,14.0000,1014.0000,254.0000,296.0000,7.0000,923.0000,234.0000,257.0000,5.0000,189.0000,45.0000,48.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.2229,1681.3936,4.5099,3.9929,5.5470,6.3314,80.0095,0.0000,0.0000,0.0000,0.1053,-2.6274,-2.7243,-0.0423,0.3780,1qan
5.1200,2272.0000,669.0000,671.0000,0.0000,381.0000,120.0000,114.0000,0.0000,333.0000,114.0000,108.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.3014,1182.2601,4.2235,19.5303,6.4459,6.1868,22.6496,0.1722,0.0000,0.0000,0.2222,-2.0701,-1.5220,-0.0234,0.1260,1qaw
6.7700,3011.0000,852.0000,1060.0000,95.0000,777.0000,217.0000,265.0000,18.0000,491.0000,138.0000,174.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.0000,56.0000,68.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,114.2100,1471.3427,9.0347,22.0242,4.8932,16.1210,211.2755,1.2835,4.7179,0.0000,0.0952,-1.5071,-1.8648,-0.0215,0.4200,1qb1
6.0600,2488.0000,685.0000,896.0000,77.0000,717.0000,199.0000,245.0000,18.0000,262.0000,70.0000,89.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,173.0000,54.0000,69.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97.5462,1286.9865,4.5688,27.7718,5.6783,7.8668,111.2820,1.5473,4.6487,0.0000,0.1111,-1.1479,-2.2560,-0.0269,0.3360,1qb6
7.4400,3605.0000,1022.0000,1298.0000,117.0000,654.0000,184.0000,218.0000,14.0000,120.0000,33.0000,44.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.9447,1558.0841,6.0158,23.4578,5.7065,11.9021,129.2597,1.4104,15.3433,0.0000,0.1250,-1.1959,-2.7350,-0.0239,0.2940,1qb9
5.8500,2678.0000,737.0000,949.0000,81.0000,722.0000,201.0000,242.0000,18.0000,499.0000,139.0000,184.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.0586,1327.8185,3.0313,19.8239,4.8129,10.5542,132.4521,1.1747,5.1141,0.3538,0.1111,-1.6052,-2.7219,-0.0239,0.3360,1qbn
7.7400,3251.0000,900.0000,1170.0000,101.0000,748.0000,218.0000,256.0000,19.0000,115.0000,33.0000,42.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.6449,1477.2065,4.5635,23.8701,5.1377,11.1577,109.2152,0.8211,9.8881,0.0000,0.1250,-1.1715,-2.7424,-0.0219,0.2940,1qbo
8.3000,3030.0000,771.0000,731.0000,67.0000,0.0000,0.0000,0.0000,0.0000,656.0000,208.0000,179.0000,7.0000,0.0000,0.0000,0.0000,0.0000,171.0000,55.0000,43.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.2002,1111.4294,1.7619,49.2947,1.0177,2.7923,50.0924,0.0000,6.1914,0.0000,0.0870,-1.9633,-1.9378,-0.0158,0.3360,1qbq
10.5700,6927.0000,1950.0000,2046.0000,6.0000,903.0000,269.0000,262.0000,4.0000,917.0000,247.0000,269.0000,0.0000,248.0000,72.0000,74.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,173.0867,2678.2568,5.8796,92.6732,8.3239,35.9767,413.7246,2.4866,17.6673,0.0000,0.0714,-3.3865,-5.2451,0.0000,0.4200,1qbr
9.4700,6104.0000,1726.0000,1847.0000,0.0000,370.0000,110.0000,119.0000,0.0000,922.0000,239.0000,263.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,132.8354,2183.7368,2.6239,89.9580,5.0360,36.3303,294.9596,0.9249,24.4513,0.0000,0.0769,-3.2127,-3.8279,0.0000,0.4200,1qbs
10.6200,7847.0000,2210.0000,2300.0000,15.0000,1201.0000,356.0000,352.0000,6.0000,948.0000,256.0000,271.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,190.4364,2973.3657,7.2266,109.0276,10.2493,36.1089,439.9930,2.1929,16.9625,2.0000,0.0714,-3.6855,-5.5943,-0.0099,0.4200,1qbt
10.2400,5793.0000,1661.0000,1740.0000,3.0000,641.0000,188.0000,192.0000,2.0000,757.0000,202.0000,221.0000,0.0000,119.0000,34.0000,36.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.5090,2179.3848,3.9619,74.2675,6.3172,31.0182,290.5473,0.9405,16.7978,0.0000,0.0833,-3.0496,-3.9074,0.0000,0.3780,1qbu
5.3900,3431.0000,902.0000,1042.0000,74.0000,844.0000,222.0000,263.0000,20.0000,310.0000,80.0000,97.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.1335,1430.8245,3.6095,50.8890,2.0194,16.6404,113.3803,0.1168,2.5835,0.3368,0.1053,-2.4074,-2.8045,-0.0132,0.3360,1qbv
5.2700,5550.0000,1315.0000,1314.0000,59.0000,0.0000,0.0000,0.0000,0.0000,932.0000,227.0000,231.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.0627,1654.8717,6.7979,96.0245,1.8689,14.3428,98.5598,3.4331,8.3501,0.0000,0.0870,-1.8623,-1.8682,-0.0000,0.2940,1qca
7.3800,4430.0000,1207.0000,1421.0000,14.0000,372.0000,100.0000,113.0000,1.0000,769.0000,208.0000,249.0000,2.0000,193.0000,55.0000,57.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.1073,1771.6179,5.5672,80.9945,5.1940,20.4600,179.9885,0.4054,0.6725,0.0000,0.0769,-2.8024,-3.3519,-0.0021,0.4620,1qf0
7.3200,3402.0000,925.0000,1098.0000,13.0000,372.0000,94.0000,112.0000,1.0000,664.0000,178.0000,210.0000,2.0000,193.0000,55.0000,57.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,103.9307,1439.0896,6.0292,53.0278,5.7523,15.7868,120.9396,0.4240,1.0905,0.0000,0.0741,-2.6381,-2.8056,-0.0020,0.4620,1qf1
5.9200,3442.0000,927.0000,1133.0000,11.0000,306.0000,79.0000,92.0000,0.0000,529.0000,137.0000,160.0000,1.0000,196.0000,56.0000,58.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.1013,1295.9983,4.2563,49.2558,2.9479,22.9754,142.3080,1.5469,3.4937,0.0000,0.1176,-2.0365,-2.3620,-0.0003,0.2940,1qf2
8.7700,1132.0000,256.0000,300.0000,5.0000,674.0000,152.0000,184.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.3682,574.1217,3.6412,9.5488,3.6246,0.3508,2.9820,0.0000,0.0000,0.0000,0.2857,-1.2612,-1.1467,-0.0312,0.0840,1qft
7.5700,2305.0000,683.0000,622.0000,61.0000,869.0000,249.0000,242.0000,25.0000,2185.0000,697.0000,606.0000,44.0000,0.0000,0.0000,0.0000,0.0000,419.0000,142.0000,124.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,136.4994,1967.0344,7.6892,3.6689,7.6261,34.7851,323.1171,1.5227,0.9835,0.0000,0.0625,-1.7950,-3.3014,-0.0321,1.0080,1qhc
2.3500,1454.0000,406.0000,446.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1333.0000,381.0000,426.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.0744,776.7975,5.8332,0.0000,8.8769,8.0040,74.6934,0.1621,0.0000,0.0000,0.1111,-0.8627,-1.2561,0.0000,0.2520,1qi0
8.0000,3218.0000,833.0000,843.0000,85.0000,726.0000,197.0000,177.0000,19.0000,1393.0000,357.0000,346.0000,30.0000,204.0000,55.0000,57.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,181.0000,41.0000,52.0000,5.0000,124.2231,1601.1886,9.2280,40.7874,11.8769,12.2448,120.8581,1.3294,0.0000,0.0283,0.0714,-2.4173,-2.7057,-0.0322,0.5880,1qin
7.7400,5236.0000,1050.0000,1340.0000,188.0000,253.0000,48.0000,64.0000,11.0000,297.0000,61.0000,66.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.4423,1439.8457,3.4581,67.1289,0.5398,18.2012,235.7193,0.3795,23.0270,0.0000,0.0465,-2.5255,-2.6064,-0.0116,0.9660,1qiw
4.8500,4936.0000,1291.0000,1418.0000,86.0000,723.0000,191.0000,217.0000,13.0000,1329.0000,352.0000,396.0000,25.0000,0.0000,0.0000,0.0000,0.0000,192.0000,50.0000,53.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.4180,2085.6677,5.7803,51.7876,3.6554,37.9124,323.3024,2.1876,4.4690,0.0000,0.0465,-1.8505,-3.3909,-0.0017,0.9240,1qji
5.9200,3980.0000,1046.0000,1214.0000,38.0000,1776.0000,469.0000,555.0000,18.0000,909.0000,226.0000,270.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160.9329,1976.8414,8.0841,27.7875,14.7117,12.2845,142.7190,0.6271,0.0000,0.0000,0.0513,-1.9713,-3.2680,-0.0653,0.7560,1qka
7.3500,3762.0000,970.0000,1153.0000,36.0000,1111.0000,285.0000,346.0000,11.0000,896.0000,235.0000,267.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,124.6442,1674.5980,7.2587,29.0746,11.8813,13.8798,103.6434,0.6698,0.0000,0.0000,0.0571,-2.1485,-2.8146,-0.0363,0.5880,1qkb
1.3600,626.0000,152.0000,174.0000,0.0000,194.0000,50.0000,57.0000,0.0000,412.0000,102.0000,116.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.3913,345.0158,2.2542,1.0000,1.6123,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,-0.2830,-0.5231,0.0000,0.0000,1qpb
2.0600,932.0000,276.0000,344.0000,5.0000,179.0000,56.0000,66.0000,1.0000,345.0000,117.0000,144.0000,2.0000,184.0000,49.0000,63.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.3336,616.9015,4.3959,1.3869,5.8460,2.1213,5.3511,0.1170,0.0000,0.0000,0.1667,-0.7454,-1.1392,-0.0156,0.2100,1qq9
3.6800,3541.0000,926.0000,1045.0000,27.0000,761.0000,192.0000,221.0000,5.0000,1262.0000,324.0000,360.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,124.2678,1708.8391,6.2056,38.7732,9.1538,39.7772,359.5574,2.1565,1.4086,0.6066,0.0385,-1.7998,-2.9971,-0.0123,0.9240,1qsc
5.0500,3224.0000,1062.0000,978.0000,47.0000,177.0000,61.0000,52.0000,4.0000,1451.0000,434.0000,417.0000,18.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,139.3402,1715.7560,5.3942,43.5708,8.1186,20.7321,147.9314,0.4200,6.5034,0.6062,0.0556,-2.3339,-3.2022,-0.0189,0.8400,1qxk
6.5200,2275.0000,503.0000,543.0000,17.0000,494.0000,116.0000,120.0000,3.0000,248.0000,54.0000,64.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.2991,798.7193,1.4590,26.2534,1.0000,5.0431,8.5592,0.3644,0.0000,0.0000,0.1818,-1.8164,-1.0245,0.0000,0.1680,1qy1
5.7400,2027.0000,450.0000,487.0000,12.0000,492.0000,113.0000,121.0000,3.0000,241.0000,55.0000,62.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5513,743.6102,0.8505,19.9637,1.0000,3.3746,4.5184,0.0125,0.0000,0.0000,0.2222,-1.9487,-0.9899,0.0000,0.1260,1qy2
6.7000,2213.0000,559.0000,676.0000,23.0000,1155.0000,292.0000,355.0000,8.0000,681.0000,165.0000,206.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.6662,1180.6958,1.7936,4.3756,2.3629,9.8459,65.1602,0.2114,0.0000,0.0000,0.1667,-1.1887,-1.5773,-0.0128,0.1260,1qy5
8.0000,4845.0000,1299.0000,1351.0000,118.0000,577.0000,152.0000,158.0000,13.0000,798.0000,228.0000,246.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.6364,1911.8602,3.6586,50.0739,2.7710,33.2506,204.9296,27.6118,16.3122,0.0000,0.1333,-2.2392,-3.3484,0.0000,0.1260,1r0p
3.8300,1177.0000,304.0000,335.0000,12.0000,464.0000,112.0000,135.0000,4.0000,1886.0000,496.0000,578.0000,12.0000,0.0000,0.0000,0.0000,0.0000,447.0000,113.0000,137.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0123,1178.5698,7.0120,0.0000,11.2218,15.3435,151.6959,0.3286,0.0000,0.0000,0.0952,-1.2022,-1.9665,-0.0638,0.5880,1r0x
8.9200,4393.0000,1240.0000,1205.0000,30.0000,327.0000,92.0000,89.0000,1.0000,833.0000,236.0000,237.0000,3.0000,0.0000,0.0000,0.0000,0.0000,187.0000,47.0000,53.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.8799,1772.4027,8.6454,67.8165,5.1039,16.7741,121.7606,0.6174,10.6309,0.0000,0.0870,-2.7898,-3.2020,-0.0231,0.3780,1r1h
8.6400,3718.0000,1101.0000,1063.0000,15.0000,379.0000,96.0000,102.0000,2.0000,682.0000,195.0000,196.0000,2.0000,184.0000,54.0000,54.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,119.1052,1542.2874,14.7654,62.4613,4.0468,22.0949,141.1012,0.7277,2.5988,0.0000,0.0909,-2.0129,-1.8307,-0.0160,0.3780,1r1j
4.0500,2018.0000,449.0000,481.0000,31.0000,609.0000,125.0000,149.0000,7.0000,1206.0000,275.0000,295.0000,19.0000,228.0000,42.0000,46.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.2700,1080.2024,5.7152,16.5757,5.1895,6.0973,62.0405,0.1509,0.0000,0.1015,0.0909,-1.3532,-1.7640,-0.0369,0.3780,1r4w
