pbindaff,6.6_1,7.6_1,8.6_1,16.6_1,6.7_1,7.7_1,8.7_1,16.7_1,6.8_1,7.8_1,8.8_1,16.8_1,6.16_1,7.16_1,8.16_1,16.16_1,6.15_1,7.15_1,8.15_1,16.15_1,6.9_1,7.9_1,8.9_1,16.9_1,6.17_1,7.17_1,8.17_1,16.17_1,6.35_1,7.35_1,8.35_1,16.35_1,6.53_1,7.53_1,8.53_1,16.53_1,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,6.6_2,7.6_2,8.6_2,16.6_2,6.7_2,7.7_2,8.7_2,16.7_2,6.8_2,7.8_2,8.8_2,16.8_2,6.16_2,7.16_2,8.16_2,16.16_2,6.15_2,7.15_2,8.15_2,16.15_2,6.9_2,7.9_2,8.9_2,16.9_2,6.17_2,7.17_2,8.17_2,16.17_2,6.35_2,7.35_2,8.35_2,16.35_2,6.53_2,7.53_2,8.53_2,16.53_2,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,flexibility,PDB
5.3100,2125.0000,678.0000,697.0000,16.0000,105.0000,38.0000,37.0000,0.0000,535.0000,170.0000,181.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,588.0000,178.0000,184.0000,6.0000,78.1507,1202.3311,3.9007,39.9291,1.1975,7.4410,69.5176,0.5463,5.5385,0.0000,2136.0000,677.0000,711.0000,17.0000,111.0000,42.0000,32.0000,0.0000,535.0000,175.0000,169.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,596.0000,178.0000,186.0000,6.0000,83.4335,1153.4198,4.1001,41.1853,1.7842,10.8922,71.0588,0.9069,6.1001,0.0000,0.1429,1hk4
10.5200,3118.0000,797.0000,704.0000,13.0000,562.0000,154.0000,128.0000,2.0000,679.0000,181.0000,163.0000,1.0000,244.0000,67.0000,59.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.9201,1241.0828,1.8606,40.5651,2.1016,13.6094,91.1398,0.1072,5.3249,0.0000,3093.0000,787.0000,699.0000,14.0000,538.0000,140.0000,120.0000,2.0000,670.0000,186.0000,163.0000,1.0000,243.0000,67.0000,59.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.3356,1220.5310,1.7442,42.0813,1.9093,10.1660,94.9071,0.1096,6.6743,0.0000,0.1250,1if7
7.0000,2797.0000,754.0000,755.0000,34.0000,397.0000,109.0000,101.0000,7.0000,1562.0000,453.0000,425.0000,17.0000,0.0000,0.0000,0.0000,0.0000,126.0000,41.0000,39.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0521,1683.0577,3.7204,14.8897,8.0427,46.7182,293.1457,1.0870,4.1454,0.9290,2555.0000,772.0000,719.0000,32.0000,378.0000,116.0000,104.0000,7.0000,1396.0000,430.0000,402.0000,16.0000,0.0000,0.0000,0.0000,0.0000,129.0000,41.0000,39.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.8184,1501.3262,5.1940,13.5082,10.6556,41.1546,315.5382,0.8411,4.1475,1.2397,0.0465,1is0
3.8400,1249.0000,328.0000,393.0000,41.0000,400.0000,107.0000,120.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.4556,613.7359,1.5714,7.1289,3.1228,0.5374,2.3751,0.0000,0.0000,0.0000,1252.0000,333.0000,392.0000,38.0000,405.0000,107.0000,120.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.4047,613.0410,1.6518,7.5893,3.0699,0.5351,2.3731,0.0000,0.0000,0.0000,0.4000,1j16
5.2200,3365.0000,839.0000,1059.0000,84.0000,439.0000,105.0000,139.0000,10.0000,338.0000,94.0000,113.0000,10.0000,130.0000,34.0000,40.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,215.0000,54.0000,66.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.0614,1534.5468,1.5108,41.5908,0.0000,6.7618,131.4971,0.1592,3.6150,0.0000,3195.0000,773.0000,977.0000,82.0000,398.0000,92.0000,121.0000,9.0000,308.0000,87.0000,100.0000,11.0000,112.0000,31.0000,36.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,210.0000,58.0000,65.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97.8130,1496.9503,1.8722,31.9219,0.0000,6.1655,120.4569,0.2032,3.6350,0.0000,0.2000,1j17
4.4800,1808.0000,458.0000,490.0000,7.0000,539.0000,132.0000,152.0000,2.0000,711.0000,182.0000,207.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.5665,1098.9266,3.2881,16.9483,8.0042,13.0356,68.4328,0.0935,0.6357,0.5072,2037.0000,551.0000,550.0000,12.0000,630.0000,181.0000,179.0000,4.0000,766.0000,218.0000,220.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.4761,1167.2979,3.0865,17.1440,5.5832,11.9058,60.2092,0.4917,0.6199,0.9178,0.0909,1jaq
8.4500,3869.0000,948.0000,1116.0000,55.0000,831.0000,204.0000,230.0000,13.0000,1148.0000,264.0000,312.0000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,157.2036,1883.8247,4.6117,65.9748,3.2276,44.4564,369.3710,1.1749,0.0000,1.7407,3910.0000,960.0000,1115.0000,63.0000,825.0000,204.0000,235.0000,13.0000,1158.0000,270.0000,318.0000,23.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,137.3696,1985.9547,3.2661,53.5032,1.5199,40.1631,283.5886,1.4459,0.0414,2.6993,0.0417,1jq9
5.1600,2393.0000,522.0000,648.0000,39.0000,1010.0000,228.0000,291.0000,17.0000,851.0000,193.0000,223.0000,11.0000,176.0000,35.0000,44.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.9178,1425.3556,2.8493,0.0000,5.8666,14.9303,86.5560,0.0571,0.0000,0.0000,2374.0000,505.0000,642.0000,43.0000,1001.0000,222.0000,284.0000,16.0000,837.0000,184.0000,229.0000,14.0000,182.0000,32.0000,46.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.7182,1366.4895,3.9095,1.5112,7.6528,7.8673,87.1148,0.0857,0.0000,0.0000,0.1053,1jqd
3.5200,872.0000,217.0000,231.0000,7.0000,864.0000,217.0000,236.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.0186,547.9583,0.6808,0.0000,1.8168,0.0000,0.0000,0.0000,0.0000,0.0000,879.0000,221.0000,240.0000,7.0000,884.0000,229.0000,244.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.5205,565.8754,0.6806,0.0000,1.2732,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1jys
5.8500,2236.0000,585.0000,662.0000,62.0000,1151.0000,292.0000,338.0000,30.0000,187.0000,46.0000,59.0000,6.0000,201.0000,53.0000,60.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.9046,1209.2406,1.3890,16.7529,4.5650,2.4172,43.4679,0.0000,0.0000,0.0000,2308.0000,591.0000,677.0000,59.0000,1110.0000,283.0000,321.0000,31.0000,187.0000,46.0000,59.0000,6.0000,200.0000,53.0000,60.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.8354,1217.7141,1.4534,14.5612,3.7112,1.5023,42.0809,0.0000,0.0000,0.0000,0.2000,1k4g
6.5200,2302.0000,668.0000,661.0000,64.0000,1025.0000,290.0000,283.0000,27.0000,866.0000,267.0000,256.0000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.0632,1301.7498,3.4421,0.0000,6.8677,9.7943,47.1978,0.2666,0.0000,0.1571,2227.0000,649.0000,636.0000,59.0000,994.0000,278.0000,273.0000,26.0000,853.0000,258.0000,260.0000,23.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.8162,1298.3638,2.8395,0.0000,3.2835,8.0423,45.2913,0.1320,0.0000,0.0000,0.1818,1k9s
5.9400,3016.0000,783.0000,777.0000,16.0000,771.0000,197.0000,195.0000,4.0000,189.0000,45.0000,50.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,195.0000,49.0000,54.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.2992,1218.0553,1.2403,49.8002,2.5000,6.3356,51.3218,0.9664,0.0000,0.0000,2832.0000,755.0000,743.0000,12.0000,717.0000,201.0000,192.0000,4.0000,186.0000,44.0000,48.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.0000,44.0000,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.8036,1194.6538,0.8513,37.0780,0.9180,7.4968,51.6780,0.3824,0.0000,0.0000,0.1667,1kv1
4.2200,397.0000,105.0000,117.0000,2.0000,0.0000,0.0000,0.0000,0.0000,1128.0000,307.0000,328.0000,3.0000,0.0000,0.0000,0.0000,0.0000,170.0000,49.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.2582,553.8802,1.9518,0.0000,4.8008,1.2388,5.3342,0.0000,0.0000,0.0000,342.0000,92.0000,103.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1104.0000,297.0000,316.0000,4.0000,0.0000,0.0000,0.0000,0.0000,194.0000,51.0000,58.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.9422,545.3853,3.0917,0.0000,6.2564,3.3297,4.4378,0.0170,0.0000,0.0000,0.2500,1kv5
4.5900,1662.0000,535.0000,577.0000,0.0000,178.0000,51.0000,61.0000,0.0000,675.0000,204.0000,224.0000,0.0000,305.0000,98.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,133.0000,44.0000,46.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.9794,982.5328,2.1230,26.2482,3.6590,12.7359,48.3567,0.2837,2.6655,0.2408,1649.0000,529.0000,584.0000,0.0000,170.0000,53.0000,60.0000,0.0000,695.0000,207.0000,239.0000,0.0000,318.0000,100.0000,112.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,119.0000,39.0000,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.7273,966.4147,2.7907,19.0000,5.5646,6.9169,47.9454,0.7610,0.3073,0.9034,0.2000,1l2s
6.3900,1890.0000,487.0000,533.0000,14.0000,776.0000,204.0000,225.0000,4.0000,1488.0000,371.0000,402.0000,13.0000,0.0000,0.0000,0.0000,0.0000,128.0000,30.0000,34.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.0822,1368.5261,2.9204,0.0000,6.5135,9.8039,73.1763,0.2873,0.0000,0.7209,1747.0000,463.0000,510.0000,14.0000,693.0000,176.0000,207.0000,4.0000,1519.0000,392.0000,416.0000,19.0000,0.0000,0.0000,0.0000,0.0000,147.0000,38.0000,41.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.9795,1259.8337,3.0079,0.0000,6.4252,10.5192,73.7961,0.3898,0.0000,1.0571,0.1667,1lol
3.7000,1673.0000,475.0000,427.0000,12.0000,362.0000,109.0000,102.0000,2.0000,1506.0000,418.0000,381.0000,13.0000,0.0000,0.0000,0.0000,0.0000,149.0000,41.0000,39.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.5557,1148.2709,3.4649,5.8665,7.4366,9.2072,64.6812,0.6673,0.0000,0.0000,1457.0000,420.0000,374.0000,13.0000,364.0000,103.0000,94.0000,3.0000,1419.0000,377.0000,361.0000,11.0000,0.0000,0.0000,0.0000,0.0000,150.0000,39.0000,40.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.8927,1041.5613,3.7667,2.0000,7.1831,7.6429,66.6762,0.0000,0.0000,0.0000,0.1667,1loq
2.2200,2743.0000,804.0000,924.0000,26.0000,427.0000,131.0000,145.0000,4.0000,1689.0000,500.0000,578.0000,13.0000,0.0000,0.0000,0.0000,0.0000,418.0000,127.0000,153.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,132.8526,1692.4886,6.5592,26.1659,8.7517,11.0624,112.4901,0.9836,2.2061,1.0000,2729.0000,805.0000,931.0000,26.0000,427.0000,131.0000,145.0000,4.0000,1708.0000,484.0000,580.0000,13.0000,0.0000,0.0000,0.0000,0.0000,418.0000,122.0000,152.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.9859,1700.7240,6.1375,20.8003,6.4575,12.5627,112.3237,1.8270,1.2631,0.9371,0.1250,1m0n
3.8900,2134.0000,651.0000,730.0000,20.0000,430.0000,128.0000,149.0000,4.0000,1720.0000,507.0000,580.0000,13.0000,0.0000,0.0000,0.0000,0.0000,428.0000,126.0000,145.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.5368,1534.7540,7.3350,10.9546,12.2756,7.8534,83.6310,0.4968,1.0508,1.0272,2152.0000,640.0000,750.0000,18.0000,435.0000,130.0000,156.0000,3.0000,1726.0000,505.0000,578.0000,12.0000,0.0000,0.0000,0.0000,0.0000,429.0000,129.0000,143.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,108.5242,1536.0956,7.1665,8.0327,9.4736,10.6359,74.3443,0.9170,0.4094,1.4794,0.1176,1m0q
6.1000,2637.0000,709.0000,699.0000,20.0000,187.0000,50.0000,44.0000,1.0000,1163.0000,301.0000,300.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.0255,1208.7883,1.3604,50.9991,0.9949,1.4586,18.2791,0.0449,0.0000,0.0000,2633.0000,700.0000,686.0000,20.0000,172.0000,52.0000,50.0000,1.0000,1192.0000,316.0000,306.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,83.3039,1185.2722,1.5526,51.0032,1.9371,1.0252,17.3997,0.2912,0.0000,0.0000,0.3333,1m2q
11.1500,3067.0000,869.0000,957.0000,73.0000,692.0000,185.0000,212.0000,14.0000,454.0000,129.0000,139.0000,11.0000,104.0000,30.0000,36.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,470.0000,142.0000,154.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,128.4773,1604.1733,1.9186,27.6901,1.9075,24.0229,158.1854,0.5287,0.0310,0.4850,3098.0000,872.0000,978.0000,81.0000,693.0000,184.0000,218.0000,16.0000,451.0000,129.0000,141.0000,9.0000,130.0000,39.0000,39.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,435.0000,133.0000,144.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,136.7403,1661.8726,1.4654,27.0256,0.5487,15.5337,152.9358,0.9015,0.2646,0.8856,0.1111,1mq6
4.0800,1787.0000,461.0000,516.0000,46.0000,835.0000,210.0000,260.0000,22.0000,412.0000,100.0000,128.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.4732,986.1330,2.3995,11.6727,4.5969,0.3702,15.3955,0.0000,0.0000,0.0000,1799.0000,464.0000,522.0000,45.0000,833.0000,211.0000,264.0000,20.0000,410.0000,100.0000,128.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.2928,988.2579,2.4620,11.1818,4.6639,0.5789,15.3405,0.0000,0.0000,0.0000,0.2222,1n2v
6.1200,2662.0000,706.0000,788.0000,25.0000,880.0000,234.0000,264.0000,8.0000,661.0000,173.0000,205.0000,6.0000,193.0000,54.0000,61.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,124.7310,1419.5648,5.7566,8.9418,5.9792,7.1828,55.6994,0.4318,0.0000,0.0000,2662.0000,706.0000,788.0000,25.0000,880.0000,234.0000,264.0000,8.0000,661.0000,173.0000,205.0000,6.0000,193.0000,54.0000,61.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,124.7310,1419.5648,5.7566,8.9418,5.9792,7.1828,55.6994,0.4318,0.0000,0.0000,0.1667,1nc1
5.2300,2753.0000,708.0000,684.0000,51.0000,639.0000,181.0000,184.0000,14.0000,439.0000,119.0000,113.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.7960,1025.3994,1.7080,57.8533,3.3211,4.7046,48.2808,0.0000,1.3813,0.0000,2722.0000,697.0000,672.0000,50.0000,625.0000,172.0000,163.0000,13.0000,424.0000,106.0000,109.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.7824,1048.6404,1.8226,55.4407,3.0781,5.5740,62.5163,0.0050,1.4394,0.0000,0.1333,1ndw
6.1700,3348.0000,899.0000,947.0000,55.0000,655.0000,175.0000,161.0000,14.0000,438.0000,116.0000,121.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.0474,1328.9784,1.4442,47.7188,3.8801,5.3052,70.0018,0.0000,2.2787,0.0000,3260.0000,866.0000,907.0000,53.0000,657.0000,172.0000,164.0000,14.0000,440.0000,119.0000,119.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.1810,1316.1064,1.1176,56.8304,2.9202,6.6300,61.0394,0.0038,2.6335,0.0000,0.1333,1ndy
8.1100,5023.0000,1259.0000,1332.0000,82.0000,1365.0000,358.0000,372.0000,24.0000,592.0000,151.0000,163.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,139.7083,1992.5820,2.6185,47.6760,2.4497,23.0171,222.5246,0.3001,4.7008,0.0000,4928.0000,1277.0000,1368.0000,80.0000,1362.0000,374.0000,394.0000,24.0000,587.0000,161.0000,165.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,144.3365,1982.3229,3.8056,54.9906,3.3261,22.4315,238.3964,0.8183,4.4604,0.0000,0.0833,1ndz
8.8900,2931.0000,827.0000,944.0000,81.0000,484.0000,131.0000,158.0000,10.0000,386.0000,122.0000,127.0000,10.0000,322.0000,102.0000,106.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.0000,60.0000,71.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,128.5332,1545.8416,1.6917,51.2819,1.0072,8.1864,103.0905,0.0719,0.0000,0.0000,2889.0000,815.0000,929.0000,75.0000,719.0000,202.0000,215.0000,19.0000,319.0000,99.0000,106.0000,8.0000,231.0000,69.0000,74.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,128.0000,31.0000,43.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.7179,1531.4004,1.6334,51.6906,1.3410,7.3096,100.0284,0.0615,0.0000,0.0000,0.1538,1nfy
5.6600,3341.0000,983.0000,868.0000,28.0000,156.0000,45.0000,42.0000,2.0000,548.0000,146.0000,126.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,471.0000,133.0000,131.0000,4.0000,204.0000,63.0000,50.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.9245,1403.4661,2.2713,45.2941,0.7963,46.3560,185.3922,0.6975,45.1039,0.0000,3299.0000,976.0000,848.0000,28.0000,156.0000,46.0000,42.0000,2.0000,548.0000,145.0000,129.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,273.0000,91.0000,67.0000,3.0000,206.0000,61.0000,51.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.7447,1267.4354,1.5157,40.0525,0.9086,49.7995,205.3119,0.7815,49.7287,0.0000,0.1111,1nhu
