pbindaff,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,flexibility,PDB
6.4800,83.4159,1254.0254,2.6175,45.3896,1.1839,1.0000,1gpn
5.8200,99.9184,1154.8298,6.1704,82.5750,6.3391,0.1250,1kav
3.7200,57.4769,833.5275,2.2321,34.2044,1.4665,0.2500,1ai5
2.6300,49.5433,842.2430,2.0193,32.5899,1.0000,0.2500,1ajn
2.1600,60.0281,726.1373,5.9705,0.0000,5.2023,0.1818,4tim
4.7000,45.1511,782.9283,6.3422,0.0000,7.8874,0.1667,1gpy
9.6200,150.1953,2818.6501,7.6182,57.5811,8.0983,0.0357,7hvp
6.7400,95.0647,1285.8998,4.1037,4.4021,4.1743,0.2000,1add
12.0000,125.5616,1921.0697,6.7606,15.2857,10.6587,0.0606,1agm
6.7000,81.7617,1353.8342,10.4510,6.2187,9.5474,0.0625,1bll
8.4000,150.7235,2491.7344,7.4113,6.1332,10.6884,0.0690,1adb
4.9600,117.5635,1153.2679,9.4427,0.0000,10.6035,0.1176,1dar
5.0500,90.5458,1203.2513,3.9763,0.0000,3.5965,0.2222,1fkw
2.2200,90.6546,1265.1355,6.0736,0.0000,4.7067,0.2222,1fkx
5.9200,98.9238,1236.0973,4.4469,28.5508,3.6485,0.1053,1jao
6.0200,89.6841,1439.5042,3.1830,47.3413,2.5227,0.0645,1tcw
8.6400,59.4097,931.5482,1.9313,35.6175,0.6191,0.1000,1okn
4.3500,107.8263,1324.1505,8.4789,0.0000,6.2421,0.2222,1uio
5.7000,81.2850,1405.3982,2.8531,0.7313,2.5454,0.1000,2adm
7.0500,117.4954,2073.8010,5.4546,62.2430,7.1853,0.0588,2jxr
6.4000,83.9813,1223.7360,5.9918,30.0145,7.8610,0.0625,1a1c
8.0000,84.4441,1470.1277,2.3405,41.9288,0.3660,0.1429,1a4k
5.4000,52.5922,918.5969,3.5651,0.6737,5.5445,0.1818,1bp0
5.5200,107.5442,1252.4872,4.0188,104.2302,0.0000,0.1000,1lox
3.6000,35.5599,654.4346,4.5980,4.8003,4.0791,0.1667,3jdw
3.6600,57.2059,882.2791,9.2120,33.0470,4.4860,0.2500,3pcn
7.4000,107.9274,1318.6382,10.1843,0.0000,12.1294,0.1000,1b55
7.7000,121.4590,2748.0156,7.0003,52.0178,6.4163,0.0339,1bai
9.4900,64.4219,1097.3431,3.4535,10.4812,2.7315,0.1333,1bnq
8.7700,63.9206,1135.4724,5.4381,12.0663,3.8296,0.2222,1bnv
8.8100,73.2769,1671.3517,6.1206,16.4352,5.9211,0.1250,1ork
8.3000,71.4511,1316.6733,1.9722,65.0129,1.0177,0.1053,1qbq
3.6800,124.2678,1708.8405,6.2056,38.7732,9.1538,0.0417,1qsc
9.7700,108.6932,1629.6444,9.4394,37.2215,6.3366,0.1333,456c
11.0500,101.5782,1507.7861,10.7105,4.6008,12.4923,0.1538,1dqx
4.2900,86.3086,1174.0737,4.4562,32.4156,3.5088,0.2500,1e2l
5.2200,170.8976,1858.5376,8.6496,0.0000,16.2608,0.1000,1e96
7.4300,129.6384,1776.8773,3.5703,61.6195,2.1028,0.1667,1fpu
8.4000,149.4644,2478.6555,6.7110,81.1506,7.6411,0.0870,1fq5
4.4800,117.2229,1681.3936,4.5099,3.9929,5.5470,0.1053,1qan
1.3600,128.9787,1797.1819,7.5615,24.3319,8.5276,0.1111,1qpb
6.4000,66.0187,1215.6008,8.1621,0.0000,4.9940,0.0667,1g7v
4.4900,64.2265,642.6912,2.4837,5.8270,4.1221,0.4000,1j14
8.3500,149.5781,1844.7697,4.6159,56.5819,4.1141,0.0800,1kts
5.9200,147.1949,1535.3326,6.2878,12.8783,7.1825,0.1250,1kyv
2.3100,95.5016,1239.5811,7.3729,19.2498,7.2851,0.1176,1m0o
3.5200,40.3817,528.4532,1.7832,12.4403,1.6714,0.2000,1m5j
7.6800,263.1985,2927.6150,89.5737,40.5810,8.7276,0.0377,1bjr
3.3300,77.2805,1350.8003,4.2373,0.0000,5.8382,0.0952,1jlr
4.9400,70.1342,920.0179,5.6121,14.0397,4.2613,0.2000,4ts1
2.6000,59.2857,667.9708,4.4628,0.0000,9.2086,0.1333,5xia
7.5700,85.2154,1025.2297,8.1484,3.0000,12.9291,0.1429,8atc
4.8200,48.8384,582.6356,4.9319,0.0000,3.8172,0.2500,2ypi
6.7000,125.8262,2088.0979,6.6589,50.3145,7.3695,0.0488,4apr
7.7700,128.5034,2020.9320,7.0606,62.6687,7.5825,0.0417,6apr
3.9000,61.0832,1048.4344,3.5677,0.0000,5.4382,0.1250,9icd
5.2900,36.5348,568.9149,4.7347,0.5563,9.4208,0.1538,5icd
3.0200,46.6582,592.4330,5.3141,1.6937,8.8950,0.1538,8icd
4.8200,72.5295,1077.0638,6.1596,0.0000,5.0392,0.1538,1fbp
10.0000,74.5640,1420.5359,1.5416,57.0500,0.1026,0.1667,1igj
7.5200,142.3569,2555.6731,10.2514,75.7730,4.5453,0.0444,1ivp
5.4000,55.6018,619.2192,5.0081,0.0000,5.9322,0.2222,1trd
9.0000,123.7114,2653.6980,11.1645,48.4771,7.8618,0.0317,8hvp
1.4800,52.9980,801.2065,5.2487,0.0000,8.2941,0.2222,1xli
8.4000,106.0679,1982.9342,9.0832,47.2741,8.8956,0.0526,1aaq
5.8900,93.6938,1513.2349,4.6215,42.3864,4.0383,0.1176,1ett
11.4200,117.3651,2025.8472,6.2913,48.1179,10.0698,0.0417,1lyb
8.0800,114.3345,2065.9639,5.5865,54.4705,10.0554,0.0526,1siv
7.4000,74.1131,739.2638,5.4069,0.0000,9.8032,0.3333,1drj
5.7000,49.5135,717.5475,2.7222,0.0000,5.0350,0.1000,1pgp
3.7200,35.5654,553.0725,3.6162,1.9196,8.1232,0.1538,1grp
6.3100,54.1645,1018.5482,3.3780,1.3858,5.6247,0.1818,1nja
5.5500,69.1509,986.0856,4.6485,0.8290,6.5965,0.1667,1njc
5.5700,71.4743,1012.0035,5.5290,0.6821,6.6717,0.1818,1njd
9.0500,98.9602,1669.6473,3.8270,47.5105,5.9819,0.1176,1pbk
4.4100,49.2466,947.9111,1.5033,29.0866,0.3711,0.1818,2csn
4.0900,48.0200,507.1369,1.0691,38.5756,0.0000,0.6667,1ai7
9.2200,97.8885,1744.5090,4.8426,41.3001,4.4249,0.1333,1hpo
7.6400,118.7369,1424.4918,2.7116,69.8998,1.0000,0.1111,1uvt
6.6000,68.8185,1202.4772,1.4677,53.1313,1.3205,0.6667,1vot
6.8600,86.3839,1796.9938,2.1394,63.6296,2.4973,0.0741,3aid
6.9600,115.5373,1983.9290,3.6107,71.2153,4.4470,0.0645,1bdq
5.2200,55.4879,1034.2791,4.6312,0.0349,6.0132,0.1429,1bq4
2.7000,107.2914,1088.1412,4.4740,0.0000,4.0533,0.1667,1br5
5.7700,69.2924,1026.3997,7.4313,0.6603,6.1450,0.1818,1jmf
6.0700,69.9806,997.8254,7.6633,0.3725,5.1157,0.1818,1jmg
6.0600,51.9300,1004.0575,2.4039,0.7698,4.1785,0.1818,1jmi
6.1500,61.7277,1052.1675,2.6000,35.1224,1.3558,0.2500,1tsl
8.5700,66.3917,1308.2166,3.1629,24.1985,1.8314,0.5000,1bgq
5.0000,88.5027,1669.2740,10.2461,0.0000,15.4516,0.0952,1byk
9.0000,123.3184,2211.6313,7.2642,75.0746,6.9130,0.0800,1d4s
5.9200,38.9594,1175.4971,0.8691,37.6751,0.0368,0.2500,2ans
7.3400,110.2411,1787.2590,5.5487,43.5802,2.7244,0.0714,2fgi
9.5100,131.6300,2277.9402,7.9641,71.1379,5.3650,0.0714,1c6y
10.3000,150.8897,2394.6914,4.2233,84.7183,4.9773,0.0714,1c70
11.0600,101.9366,1523.4432,9.7664,4.7703,13.8552,0.1538,1eix
4.5700,83.8052,1026.4763,3.2155,22.5067,3.1516,0.1667,1e2p
6.6000,81.1161,1670.8568,2.1719,24.7073,3.9294,0.0513,1jzs
6.9000,114.3969,1470.8446,8.1895,28.2314,7.7520,0.1176,1k1l
7.8500,87.8223,1716.8928,6.5148,39.4578,5.5785,0.1333,1jwt
2.5500,81.4102,1291.5511,2.5225,0.0000,5.0145,0.0952,1kf0
5.9400,70.3002,1210.0649,1.5564,44.7399,2.5160,0.2500,1kv1
