pbindaff,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,flexibility,PDB
4.3100,73.5461,1042.4814,3.0901,16.8930,4.8052,0.1333,2tpi
4.3300,162.5541,1689.4119,12.2363,27.9853,13.1965,0.1053,1olx
4.3400,80.6303,1470.6837,2.2963,41.2857,3.1083,0.0370,3uvx
4.3600,104.4489,1178.8447,2.9854,57.6917,4.2868,0.1333,1dy4
4.3800,44.5141,727.8873,1.0337,8.0054,1.0000,0.2857,3b24
4.3900,57.8653,824.1126,4.3012,2.5722,5.1811,0.1667,3djo
4.4100,80.3423,1240.3157,6.9643,44.8258,6.9919,0.2000,1no6
4.4100,71.8263,671.7906,3.4662,37.7723,1.8501,1.0000,3uxd
4.4300,66.8116,1150.4753,3.9943,37.9702,5.1140,0.1538,2pu2
4.4300,44.4699,765.2075,1.4663,51.1872,1.0000,0.2500,3pxf
4.4600,130.1009,2113.2417,4.2375,41.3914,5.8257,0.0282,2v86
4.4800,117.2229,1681.3936,4.5099,3.9929,5.5470,0.1053,1qan
4.4900,102.8688,1154.5753,9.3133,0.0000,5.6767,0.1333,1hi4
4.4900,47.7835,848.1205,2.7537,38.1765,2.5967,0.2222,3kmy
4.5100,85.3140,973.3763,2.4590,8.0751,3.3700,0.2857,1gi7
4.5200,88.4950,1302.8682,4.1460,7.5808,5.7721,0.2222,1ctt
4.5200,52.0480,598.8282,3.4405,63.6130,3.6451,0.4000,2ra6
4.5300,40.8889,1040.9922,1.8700,20.6432,2.3178,0.2222,3h30
4.5400,144.0360,1764.1349,3.8624,0.0000,7.4620,0.0769,1szd
4.5500,101.6355,1916.9727,9.1990,0.0000,2.5738,0.1000,3b2q
4.5500,77.6880,892.8135,4.3545,15.9158,5.4351,0.2222,3suv
4.5900,98.3579,1590.2581,4.2454,69.3165,2.9051,0.1818,3f3t
4.6000,82.6415,887.9659,7.3825,19.9094,7.9869,0.2222,1pa9
4.6000,117.2930,1569.0647,5.5879,15.4244,6.3524,0.1333,2v54
4.6000,183.2068,2482.9331,13.4448,32.7330,13.5660,0.0714,3d7k
4.6200,73.8860,1426.2894,1.8273,48.8653,0.7257,0.1000,1f4f
4.6200,135.5444,2470.4460,8.6843,0.0000,11.0653,0.0444,3f5k
4.6600,103.9525,1142.3690,7.1395,81.5764,6.4366,0.2500,1bzj
4.6600,96.5712,1002.6151,8.4389,10.2072,10.7642,0.1333,3ddf
4.6800,88.3805,1278.5377,8.1059,0.0000,12.1839,0.1333,2nsl
4.6900,100.5011,1156.9702,1.7849,42.2669,0.0000,0.0952,4agp
4.7000,48.1672,667.6924,3.8192,8.5765,1.3152,0.2222,2fu8
4.7000,54.0144,429.2125,5.8371,20.2519,5.2237,0.1538,3kiv
4.7100,85.6224,1387.0881,2.8576,17.9634,6.5027,0.2000,2qrh
4.7200,55.8756,710.8133,3.4741,28.7355,4.2064,0.2222,3f6g
4.7400,98.2354,1235.4259,3.1968,0.0000,5.2176,0.1250,2e2p
4.7500,80.8996,1089.6970,4.1100,0.0000,8.2277,0.1538,3g2j
4.7700,86.9192,1760.6494,2.5707,34.3566,4.3059,0.0455,1str
4.7700,102.6243,1444.7809,5.8958,11.4700,10.6790,0.0370,3iqu
4.7900,118.5444,1754.9480,4.1974,16.2203,7.2186,0.1667,3g2k
4.8000,43.5803,808.1820,2.5917,27.5253,0.8082,0.3333,3dnd
4.8200,71.5482,963.0145,4.3413,7.3912,9.0322,0.2857,1v1j
4.8200,71.1801,888.9067,7.1567,9.6189,7.2721,0.3333,2pwg
4.8300,95.1896,1062.8247,7.1138,0.0000,11.9865,0.1176,3a1s
4.8500,100.4180,2085.6677,5.7803,51.7876,3.6554,0.0488,1qji
4.8500,54.5364,817.7950,1.3642,41.9224,1.5747,0.4000,3cj2
4.8500,47.6667,781.2228,1.6502,1.5862,4.5379,0.1429,3zyf
4.8800,163.5802,2199.8455,7.5043,0.0000,11.8272,0.2000,3pju
4.8900,85.4072,911.0768,8.2886,0.0000,9.2615,0.2500,3d4z
4.9100,77.8742,1016.7233,2.8011,35.0857,2.4259,0.2500,3juq
4.9200,97.0833,1309.3518,6.2238,5.8396,6.4640,0.0833,1jqy
4.9300,99.5274,1590.7308,6.9073,12.1708,11.2527,0.0351,3iqj
4.9400,118.8926,1665.2415,4.8340,33.7807,7.6873,0.0339,2vpe
4.9600,117.5635,1153.2684,9.4427,0.0000,10.6035,0.1176,1dar
4.9600,79.7922,802.1986,4.9017,6.0185,7.6850,0.2857,2vjx
4.9600,110.0411,1535.6079,3.1924,31.6699,4.8261,0.0714,3zsq
5.0000,95.3964,1059.0657,5.7658,58.3870,4.6337,0.2500,1c84
5.0000,73.3459,975.4974,2.4797,16.3693,3.1842,0.2000,1sbr
5.0000,63.0091,1184.5205,1.7007,49.1859,1.1238,0.2500,3cfn
5.0000,185.8225,2779.8486,8.7407,94.4618,13.2739,0.0299,3p9m
5.0200,87.0832,1325.1049,2.8601,24.2419,4.2074,0.0952,2d0k
5.0400,65.5881,1189.9250,2.2152,20.7751,3.7432,0.0833,1mfa
5.0500,70.9605,538.1121,4.3675,24.2524,5.4753,0.2222,4euo
5.0700,82.2218,1074.8317,4.3927,13.1654,7.2070,0.2222,2xm1
5.0800,47.3275,695.1572,2.4405,0.0000,4.5907,0.3333,3tb6
5.1000,74.5220,912.3006,5.0731,32.5794,3.4111,0.3333,1kmy
5.1000,67.1516,926.7384,5.6605,0.0000,10.2139,0.2222,2h5a
5.1000,98.8054,1310.0128,5.0864,2.2915,9.8778,0.2000,3syr
5.1100,122.5133,1870.4318,3.5569,37.3283,5.7644,0.0339,2h6q
5.1200,46.5521,668.4944,1.9800,0.0000,0.0714,0.2000,1uv6
5.1300,99.7489,1041.2361,6.5675,48.9912,4.9965,0.2222,1gcz
5.1400,52.5501,634.9167,4.6095,0.0000,6.0770,0.2222,3tao
5.1500,79.0846,851.3711,3.1128,28.9042,4.3387,0.6667,1s38
5.1600,114.4251,1975.7657,5.1934,37.2402,6.0371,0.0238,3lqi
5.1800,93.9174,1533.9554,2.9580,16.5041,6.4851,0.1667,2qrg
5.1900,86.6304,1074.0850,6.8005,0.0000,6.0452,0.1538,1rnt
5.2100,104.7102,1439.5297,5.4355,17.1236,6.6684,0.1667,1o2r
5.2200,101.3633,1227.7606,6.6472,0.0000,9.0957,0.1176,1ucn
5.2200,64.8509,1323.6956,2.0946,0.0000,1.3958,0.1111,2rfy
5.2200,135.5882,1677.5067,6.5291,24.9782,3.9652,0.1111,3lq2
5.2300,131.6663,1755.3156,7.1473,21.4281,11.6181,0.0571,1b4z
5.2400,61.8256,665.5499,4.9152,0.0000,8.3320,0.2500,1s89
5.2500,112.7083,1466.1304,3.9164,0.0000,5.9174,0.1250,2bfr
5.2700,59.0712,1137.8600,5.8883,38.3322,1.7617,0.2000,2x7u
5.2800,39.8651,1096.3694,3.6396,11.1140,3.9791,0.1053,3o5x
5.3000,85.9908,942.7808,3.6588,0.0000,3.9917,0.1250,1o0f
5.3000,148.6464,2031.1779,8.3201,0.0000,10.9371,0.0800,3gpo
5.3100,69.7724,1268.4453,1.9691,20.2134,2.9543,0.0833,1mfd
5.3300,43.4188,529.7504,3.6999,0.0000,3.8122,0.2500,3q1x
5.3400,95.3071,1368.7633,8.4844,0.0000,9.9351,0.0769,3k4q
5.3500,83.8447,1949.9268,16.9452,16.1031,3.5670,0.0488,3hkn
5.3700,73.4939,1214.8596,1.3872,47.0127,1.8244,0.6667,1gpk
5.3800,69.6804,926.8552,4.5118,4.8030,7.1920,0.1667,1g3e
5.3900,99.1334,1430.8243,3.6095,50.8890,2.0194,0.1053,1qbv
5.4000,72.4602,1066.6489,5.5526,9.1883,6.6201,0.1250,1f8b
5.4000,55.6018,619.2192,5.0081,0.0000,5.9322,0.2222,1trd
5.4000,90.3192,1355.1582,1.8690,33.6522,1.4435,0.2000,2qg2
5.4200,91.6992,1079.9938,3.7801,7.5333,6.3140,0.2000,1gja
5.4400,112.1648,1126.6710,7.0320,18.2708,10.2892,0.2222,1syi
5.4400,54.9211,986.9830,2.7735,50.1523,3.8972,0.2857,4dju
5.4700,109.1444,1386.1182,5.8413,41.8022,9.2424,0.0588,1g7f
5.4700,164.1519,2146.2849,8.8147,42.5390,6.5262,0.0370,2r0z
5.4800,97.8705,1641.7352,6.2234,0.0000,9.5061,0.1176,2zkj
5.4900,93.4674,1328.0381,6.9794,5.9543,13.1048,0.1818,1tys
5.4900,102.0793,1283.9242,7.8993,0.0000,13.9351,0.1111,3ga5
5.5100,92.8071,1232.1942,2.5767,76.2044,2.8229,0.1176,3da9
5.5200,68.1920,1267.4457,2.9600,34.6633,1.2868,0.3333,1ydr
5.5200,38.4792,734.2736,2.8417,17.7099,2.0000,0.2857,3iog
5.5400,96.7922,880.1285,5.2853,11.8885,10.2506,0.1538,2y7i
5.5500,67.4088,886.1483,4.0519,5.6853,7.8004,0.1667,1g3d
5.5600,57.1380,626.9268,6.2919,0.0000,12.0189,0.2000,2jdn
5.5700,126.9059,1832.2233,4.9563,9.3773,7.5593,0.1000,3coz
5.5900,274.0424,3696.4712,16.0131,106.6345,20.1442,0.0312,1fo0
5.6000,85.4279,1202.3374,5.0871,45.1676,4.4519,0.1053,2wca
5.6200,100.5518,1371.1223,5.3601,7.2936,7.3331,0.2000,1ejn
5.6200,53.5335,745.1276,1.8065,4.4425,3.2204,0.2000,3lpl
5.6300,39.2398,796.7047,0.4678,57.6136,0.6367,0.0667,3l1n
5.6400,75.4081,1272.1764,2.6450,36.4631,3.0092,0.2500,2ojg
5.6400,62.2267,1160.1008,4.2903,32.4937,1.9334,0.2857,4deu
5.6600,71.2663,1372.3411,5.1927,40.1810,3.1999,0.3333,2erz
5.6700,114.4803,2178.4351,5.8134,77.1227,4.4279,0.0909,2pqz
5.6800,95.5385,1472.9330,9.5161,4.5567,14.6545,0.1538,2q8z
5.7000,54.5830,456.2386,2.5660,27.1777,3.0362,0.2000,1a99
5.7000,53.0405,745.6574,4.3403,25.2819,4.7060,0.2857,1n1m
5.7000,108.9586,1978.0079,11.2700,76.4484,2.0000,0.0667,2i4z
5.7000,89.4456,1685.6549,3.0490,70.1273,3.5579,0.1667,3eks
5.7200,92.9487,1437.8618,2.5249,11.9373,2.5710,0.1429,2qg0
5.7300,105.7684,1269.5973,5.7006,0.0000,4.1478,0.1176,3m3z
5.7400,64.8525,952.7947,3.8786,30.9120,3.2433,0.1333,1zdp
5.7400,124.9426,1858.8124,7.3843,36.8186,3.8283,0.1429,3ivx
5.7600,129.2459,1241.1138,6.4544,77.9677,1.3651,0.1250,4a95
5.7700,68.0679,837.1676,2.7787,19.7818,5.4030,0.2500,2xp7
5.7900,109.7742,1467.4646,2.3174,17.1112,0.3567,0.1429,2y5h
5.8000,78.5515,1048.4922,10.7806,2.5439,5.8301,0.1429,4g8v
5.8200,75.1895,1125.6841,3.3830,0.0000,5.9426,0.1111,1urg
5.8200,45.2377,1721.9301,4.3331,51.3427,2.6361,0.1053,3qqa
5.8500,100.4171,1043.3973,6.7523,9.9115,7.1343,0.1250,1o2w
5.8500,106.7583,1156.0212,6.8550,0.0000,12.1617,0.0952,2e5y
5.8500,63.9798,808.0054,5.2279,37.7629,5.9055,0.2857,3e5u
5.8900,107.0382,1418.9600,6.4785,14.8660,10.7720,0.0645,1b3l
5.8900,52.9108,768.0136,4.6334,15.7280,5.0838,0.1667,2tmn
5.8900,112.9587,1492.1736,3.8064,49.2646,3.5259,0.1250,4arb
5.9100,68.8335,925.0561,3.4067,0.0304,6.6823,0.1000,1ugx
5.9200,103.4194,1378.1451,6.7173,34.3935,2.1354,0.2000,1ndv
5.9200,79.5334,1177.2955,2.1420,34.3689,2.2387,0.1667,1yds
5.9200,73.5932,1412.2625,2.2246,78.5988,0.0000,0.1176,3neo
5.9500,46.6860,706.8435,2.5339,22.1010,1.3916,0.4000,2weh
5.9600,68.1155,1330.7119,2.4742,44.0656,0.8433,0.3333,1q8u
5.9800,90.5692,911.2297,7.9353,0.0000,9.5862,0.2500,1uwu
6.0000,69.4854,730.5157,3.0129,6.9239,4.6987,0.4000,1c5s
6.0000,38.6654,475.4133,3.4379,0.0000,3.9751,0.2500,1ssq
6.0000,116.1505,2229.2910,5.2765,65.4094,5.7594,0.0833,2r43
6.0000,104.6037,1079.4626,8.3366,10.9854,10.4257,0.1333,3ddg
6.0100,137.0817,1419.3281,8.4386,40.0635,6.7202,0.1176,1eb2
6.0200,88.9814,1052.9608,5.1043,34.8599,5.9337,0.2222,3f3c
6.0300,61.6011,953.6338,4.8223,39.9451,1.8615,0.2857,1okl
6.0300,85.3585,934.0918,3.0815,21.5620,1.0000,0.1053,4f9u
6.0500,60.5448,770.7007,1.3106,21.8799,0.3013,0.1053,3gus
6.0600,72.8898,1128.3014,3.8539,0.7698,7.1710,0.1818,1jmi
6.0600,43.4530,792.8580,4.8012,2.3060,1.0000,0.2222,3sfg
6.0700,98.8567,1634.4209,5.7618,10.4019,8.3479,0.0500,3c89
6.0800,42.8127,602.3168,2.0825,21.7788,1.6532,0.4000,2wej
6.0900,145.1117,1869.7412,4.8516,38.8889,4.9475,0.0870,1w9u
6.1000,86.3090,1458.4940,6.4049,16.3538,9.7029,0.1000,2e7f
6.1000,137.6372,1782.1802,8.5928,18.3187,13.4003,0.1000,2yay
6.1100,75.4481,1231.4104,2.7895,54.9978,2.9888,0.3333,1m2p
6.1200,138.5461,1550.7885,15.4395,20.2796,18.3478,0.1176,1x8r
6.1400,83.8948,1028.3109,4.2188,13.7497,5.9343,0.1429,2c97
6.1500,145.2377,1909.1234,9.4109,0.0000,14.7991,0.0952,2r75
6.1700,93.0615,1293.2144,4.3998,46.1689,2.7122,0.1333,1ndy
6.1700,111.8423,1365.1188,4.0317,57.6859,4.8103,0.1429,4b9k
6.1900,136.0508,1536.6969,1.5101,41.8604,0.0000,0.2000,1v2k
6.2000,97.4314,1244.3003,3.5935,5.4408,3.7370,0.1818,1sqt
6.2100,137.3792,1941.9977,6.9893,40.4583,9.9408,0.0571,1b3h
6.2200,134.0410,1669.3132,1.8843,63.0455,0.0000,0.1250,3acl
6.2200,89.3727,923.6605,5.8347,7.9843,6.8086,0.5000,3pd9
6.2400,56.8681,707.0480,4.1843,19.5216,4.7096,0.6667,3vh9
6.2600,71.4478,1334.5442,1.6386,94.0989,1.7582,0.2500,3bgz
6.2800,104.1888,1219.2313,13.4635,0.0000,5.8102,0.1053,1afl
6.2900,104.7671,1877.8693,8.4415,61.0816,0.6841,0.2500,2xyt
6.3000,77.6087,709.1590,5.5694,14.6724,9.2333,0.1818,1wdn
6.3000,64.2797,1654.1124,4.1748,47.8159,5.7586,0.4000,3ebl
6.3100,83.9795,746.0335,5.3168,23.2480,8.6068,0.1429,2pvu
6.3200,87.4513,1116.1155,2.0250,40.1808,0.5538,0.2500,2wnc
6.3300,90.7335,1352.1091,3.8553,36.4457,4.6250,0.1111,2qbr
6.3400,78.9374,1079.4208,2.0633,46.3387,2.7108,0.1667,3cj5
6.3500,121.0289,1946.8917,4.9430,48.8672,5.3791,0.0690,3ckp
6.3600,93.8676,1409.5244,3.7539,43.9953,3.6898,0.0870,1ela
6.3700,45.0829,1121.6316,1.6238,58.2551,2.7579,0.0625,1hms
6.3800,138.3017,2284.9470,6.1954,38.0448,9.1989,0.0377,2hkf
6.4000,66.0187,1215.6008,8.1621,0.0000,4.8793,0.0667,1g7v
6.4000,45.5926,627.0626,4.2479,0.0000,6.5065,0.2857,2g9q
6.4000,54.7405,772.7184,2.8764,13.6702,2.4400,0.4000,3s72
6.4100,132.1116,2271.6616,6.3725,81.6050,4.8547,0.0909,2qnp
6.4100,63.1184,962.0320,2.2603,21.8727,1.7060,0.1818,3r17
6.4300,99.0343,1611.6185,4.3502,20.4357,5.1585,0.1000,2b07
6.4400,96.9096,1494.6486,2.0022,27.7800,1.4280,0.1667,2pvm
6.4600,87.3634,1276.2531,2.7471,52.8681,1.5383,0.3333,1m2r
6.4600,87.5366,893.2336,6.7857,8.7439,9.0525,0.5000,3pd8
6.4800,86.7437,1262.7891,2.2843,47.1235,1.1839,1.0000,1gpn
6.4800,153.6200,1954.1842,4.2466,87.5737,4.3625,0.0426,4e67
6.5000,101.3015,1416.5938,2.7475,49.2714,1.0000,0.2500,2g72
6.5100,94.9706,1341.7755,2.2146,49.9561,2.2493,0.4000,2xjj
6.5200,127.0032,1641.5857,5.6945,62.4617,5.0545,0.0741,1ct8
6.5200,77.9034,1066.1508,3.6384,25.7141,4.1548,0.1538,2h4g
6.5200,104.1755,1331.3315,3.3583,32.9010,4.5623,0.1176,2zft
6.5200,98.9535,1512.3868,4.7058,53.7068,4.8760,0.1429,3uo4
6.5400,144.9644,2097.6191,10.9071,20.9730,8.2280,0.0690,1drv
6.5400,104.1405,1551.8553,1.5775,86.0548,0.9474,0.1429,3d0b
6.5500,47.8738,1107.3771,1.7030,55.9173,2.7145,0.0588,1hmr
6.5500,109.8059,1490.2158,3.1207,15.6653,3.8734,0.1333,2bok
6.5700,115.3641,1322.5791,6.2330,0.0000,6.5657,0.2000,2fqy
6.5700,66.6480,1193.9983,2.6627,29.4830,1.6821,0.1333,3sax
6.5900,149.2224,1980.9109,6.8681,41.3692,11.1702,0.0556,1b58
6.5900,51.4927,882.3951,5.8509,0.0000,6.6112,0.1818,2e91
6.5900,143.7697,2166.2737,7.7421,58.2431,8.5803,0.0500,3t8v
6.6000,91.1507,1089.5684,9.7970,5.4352,11.2934,0.1538,2f7p
6.6000,73.4517,1289.0803,3.3033,10.3809,1.9143,0.2222,3lxe
6.6200,65.0705,675.2418,4.9054,9.1306,8.3522,0.1818,1ii5
6.6200,95.4915,1228.0518,3.8104,9.5524,5.8532,0.1176,3ljo
6.6300,111.9814,1565.6141,3.2029,66.2746,0.1738,0.1333,3f8f
6.6400,62.3655,1053.9697,4.3444,34.1251,6.2376,0.1538,2za0
6.6600,118.7047,1290.9684,5.8838,0.0000,6.3700,0.1176,1a4r
6.6600,155.1019,1988.4607,13.3005,0.6437,15.3119,0.1000,1wur
6.6800,78.5934,799.3052,3.6009,7.0349,4.2791,0.4000,1c5x
6.6800,53.7993,747.6940,2.2084,19.5040,0.9230,0.1053,3ie3
6.7000,165.5893,2210.0383,9.3702,66.7659,11.7733,0.0571,1b0h
6.7000,81.8072,1067.2258,7.2379,0.0000,10.7539,0.1176,1koj
6.7000,59.5054,861.1971,2.0411,31.2154,0.0000,1.0000,2oxx
6.7000,57.8751,817.4847,2.0563,22.2075,1.6527,0.1250,3pgu
6.7200,81.8965,739.9523,2.6683,21.7520,3.3734,0.5000,2vpn
6.7200,81.1191,1159.5670,5.2208,0.0000,6.4674,0.0952,3l4z
6.7400,98.7288,869.6204,6.5796,54.5232,6.8188,0.2222,1usi
6.7400,117.4602,1523.1244,13.7527,0.0000,21.8042,0.0769,3fzy
6.7700,120.1186,1330.8356,6.3819,16.6840,7.8264,0.1111,1o30
6.7700,73.9471,697.3928,4.9046,12.2131,9.2217,0.1818,3fas
6.8000,95.6392,1555.0267,4.1812,103.3146,0.0000,0.1250,1fl3
6.8000,71.6905,1182.5417,10.9105,17.3931,10.9357,0.1111,3fx6
6.8200,122.6497,1751.7413,5.4947,25.0270,11.1220,0.0541,1jeu
6.8200,174.2598,1634.0414,14.1787,0.0000,14.8018,0.1667,2b1i
6.8200,118.4688,924.2419,5.0800,0.0000,7.8718,0.1000,2v8w
6.8200,76.9370,845.8086,9.4722,0.0000,12.5076,0.2222,3dx2
6.8400,117.4848,1557.7723,2.1733,20.7605,1.1269,0.1429,2y5g
6.8500,86.8611,1324.8528,2.1818,77.2152,1.1159,0.1053,1os5
6.8500,124.8993,1589.8550,7.0637,53.5681,9.4734,0.1176,3n76
6.8700,120.7213,1742.0920,5.5331,27.1971,6.5456,0.0500,1cgl
6.8800,150.9190,1787.3947,9.3193,25.8616,11.0666,0.1000,3oe5
6.8900,74.7438,755.9409,5.7321,4.4869,8.1078,0.2857,1uz1
6.8900,126.4126,2298.0764,4.9700,65.0875,5.3851,0.0833,2r3w
6.9000,107.9286,1408.2694,7.3050,28.2314,7.6894,0.1176,1k1l
6.9200,130.0584,2421.2244,4.7058,72.1250,4.5540,0.0714,1k6v
6.9200,157.9684,2636.3369,6.4172,106.5691,6.2348,0.0625,2uy0
6.9300,46.7266,673.2540,2.3977,22.2907,1.7288,0.4000,2weo
6.9600,107.9645,1473.3938,4.1811,40.3252,4.5220,0.0741,1oyq
6.9800,152.6790,1887.5669,5.1653,0.0000,6.2382,0.2222,3hv8
6.9900,82.0353,991.2180,2.5687,21.3318,1.0000,0.1053,4fbe
7.0000,60.5626,959.9553,2.1018,38.5742,0.0000,1.0000,1zoh
7.0000,134.6355,2363.6331,4.6053,33.9739,9.2092,0.0400,3drf
7.0000,72.9398,1216.8472,0.4662,53.6644,0.5186,0.2000,3zyu
7.0100,105.0531,1343.9121,2.5748,92.4523,1.0000,0.0645,3nht
7.0200,63.3423,985.1749,2.3233,33.4506,1.8824,0.2222,3n4b
7.0400,101.9966,1124.6613,7.8672,11.2065,7.4339,0.1250,3mtw
7.0500,74.9452,1348.7877,2.8541,25.4164,1.7296,0.5000,2wer
7.0500,35.7543,544.8461,0.6021,27.8943,0.5387,0.5000,4e3h
7.0700,91.4450,1277.5590,6.0427,0.0000,11.0510,0.1333,2ate
7.0800,58.2356,990.1875,1.1654,31.9711,1.0000,0.2857,3rlp
7.1000,47.4687,1052.6769,4.4481,48.9926,2.1788,0.3333,2f7i
7.1000,89.0270,1812.9999,2.2079,28.1274,2.6061,0.1538,3hky
7.1200,133.7760,1943.4189,9.3905,50.8807,10.8479,0.0500,1nz7
7.1200,73.4466,786.0003,8.4630,0.0000,11.8059,0.2500,3dx4
7.1300,109.7559,1207.5220,8.0461,0.0000,8.8220,0.1538,2j7d
7.1400,72.9622,918.7428,3.2125,13.2360,1.9472,0.4000,3ffp
7.1500,224.7923,3209.6265,11.1200,100.8150,12.2728,0.0392,1xr9
7.1500,80.2442,921.5884,9.7841,3.4282,10.3110,0.1111,3n9r
7.1700,105.1878,1500.5333,4.8169,41.0407,0.1217,0.0870,2doo
7.1900,117.3308,1934.3546,2.1417,136.4690,1.8054,0.2222,1fcx
7.1900,63.5619,982.6478,5.2824,11.1574,5.8829,0.1818,3f19
7.2000,121.7917,1423.5336,7.2055,24.1704,8.4092,0.1818,2xii
7.2100,64.3384,894.6162,5.7321,12.9524,6.0671,0.1818,3f1a
7.2200,143.0351,2610.6477,4.0660,67.6450,8.5408,0.0328,1gvx
7.2200,133.8094,1956.7798,7.7019,55.7522,9.4748,0.0417,2h6t
7.2200,77.7668,1296.2466,3.2824,32.5765,2.3578,0.1538,3m96
7.2300,85.5771,1233.3503,3.8363,42.6141,4.0632,0.2222,4djx
7.2400,92.4482,1048.3505,3.5959,43.8253,0.6760,0.1250,3n3g
7.2500,95.5863,973.4213,8.0611,0.0000,8.7953,0.2500,2ces
7.2600,84.8786,1408.0972,2.7449,31.6161,4.5178,0.0909,1dhi
7.2600,123.8914,1193.1302,5.8684,22.9425,8.2665,0.2000,3gc5
7.2800,95.1039,991.6351,8.6551,0.0000,8.3620,0.2500,2ceq
7.2800,84.7881,1441.1837,4.1743,1.9458,6.5273,0.1667,3a6t
7.2800,91.9115,1310.9468,2.6052,48.0617,1.0000,0.5000,4alx
7.3000,88.9823,1491.3588,6.2532,42.7224,7.7423,0.0714,1tmn
7.3000,75.9235,703.7112,9.7208,0.0000,11.7217,0.2222,3c52
7.3000,174.1673,2139.8826,5.6145,0.0000,7.7409,0.0800,4b1j
7.3200,112.0307,1631.2360,3.4413,43.4312,2.0734,0.1111,1ydt
7.3300,127.8068,1537.8667,3.5823,22.0219,0.4222,0.1667,2j2u
7.3400,66.3434,1358.9370,1.5583,65.8357,1.4477,0.1667,2ydw
7.3600,136.4823,2368.4551,4.7528,70.3646,5.0487,0.0714,1k6p
7.3700,82.9080,911.4508,5.4582,16.9254,8.1324,0.2222,3dp4
7.3900,123.5001,1721.4545,1.5414,57.8443,0.9261,0.0800,1d3p
7.4000,74.1131,739.2638,5.4069,0.0000,9.8032,0.3333,1drj
7.4000,107.0219,1258.0289,4.4044,61.0322,2.2443,0.1667,1r6n
7.4000,79.7114,1426.4379,2.0558,60.8172,3.4890,0.1111,2zy1
7.4000,73.7433,1333.1211,0.9027,42.8961,0.9107,0.6667,3vha
7.4200,134.3401,1919.9528,4.3096,68.9781,2.8310,0.1250,1t32
7.4300,131.0420,2155.1655,3.5752,52.0197,3.1150,0.0909,2bak
7.4400,67.6944,766.4865,8.7971,0.0000,11.9209,0.2500,2f7o
7.4500,122.4386,1271.8944,6.9101,63.5489,4.6432,0.2857,1n0s
7.4600,128.9030,1547.2404,4.3312,60.9189,4.2494,0.0714,1yej
7.4600,121.6921,1292.9386,5.9444,0.0000,4.2668,0.1429,3ocz
7.4700,215.0108,2770.8872,11.3483,17.5842,12.9779,0.0526,5tmp
7.4800,140.9345,2151.3740,5.2020,72.4015,6.0388,0.0294,3o6m
7.5100,145.2134,1664.0498,2.8548,61.4497,1.5699,0.1429,2vwo
7.5200,117.2686,1818.5581,5.4291,79.3428,5.4379,0.0667,1lf2
7.5200,71.0731,1258.8053,1.8869,24.3433,2.0922,0.2500,3ekr
7.5200,81.0245,1323.3997,2.3153,41.1242,1.6590,0.3333,3rlr
7.5500,96.4363,1551.2230,7.2465,22.0284,5.1792,0.0741,1tlp
7.5500,67.7831,1074.2979,6.6481,21.2523,4.4281,0.0741,3ni5
7.5700,94.8086,1150.9894,9.7849,2.8746,16.2414,0.1429,1d09
7.5700,107.9980,1809.9359,5.6751,27.7634,8.1047,0.0714,3cd0
7.5900,143.8239,2161.3071,6.6626,80.5472,9.2254,0.0645,2fdp
7.6000,87.8261,1244.2103,2.3038,43.5106,1.3190,0.1667,2o8h
7.6000,104.1088,1537.8496,2.7756,71.2728,2.8102,0.1429,3iph
7.6100,54.0408,834.2800,3.7243,24.5172,2.0000,0.0667,3ibn
7.6200,184.2227,2933.8972,14.0612,93.1880,12.9617,0.0370,2p3c
7.6200,82.6030,1319.0791,4.4604,31.3336,0.5883,0.2000,4dbm
7.6400,48.8981,810.7982,1.5129,38.2527,1.0330,0.1667,3d78
7.6400,151.5076,1966.5662,6.6709,21.6430,9.1270,0.0714,3sjf
7.6600,116.1216,1592.9443,5.8856,43.7340,5.1679,0.0588,1ppk
7.6600,54.8462,1014.5250,3.1271,32.4098,0.8619,0.3333,4fbx
7.6800,78.6494,931.3387,3.2775,60.7807,2.0000,0.1818,1ze8
7.6900,81.2191,1433.5299,4.6389,29.5768,4.5142,0.0571,2itk
7.7000,126.8169,2183.2781,3.6655,81.0971,5.4902,0.0769,1mes
7.7000,103.6950,1735.5889,6.2348,51.1741,8.1979,0.0500,2d1o
7.7000,106.5742,1678.8744,8.0471,25.1049,8.4134,0.0952,3b7r
7.7000,50.0730,539.8998,6.2755,0.0000,8.7198,0.2857,3p7i
7.7000,212.5714,2687.5281,13.7635,17.3174,17.4540,0.0526,4tmk
7.7200,69.4014,678.8798,4.6076,4.2577,7.9503,0.2857,1oif
7.7400,121.3664,1831.4167,4.8500,86.1539,4.4475,0.0667,1lee
7.7400,92.7131,1252.0204,8.7209,49.8010,9.4766,0.1000,1txr
7.7600,144.0932,1661.1012,5.5045,44.4147,8.1843,0.0465,2zpk
7.7700,121.3168,2126.7957,9.5923,51.2863,6.1132,0.0714,3cyw
7.7900,75.9293,816.6307,6.6587,11.9198,9.0039,0.2500,2zwz
7.8000,143.2412,1954.4742,6.2019,30.0299,3.2671,0.1333,2ra0
7.8000,56.8946,942.2860,2.4109,28.9134,2.6333,0.1818,3ryj
7.8200,110.0689,1727.9131,3.0351,49.6412,4.1236,0.1333,2cf9
