pbindaff,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,flexibility,PDB
6.0200,89.6841,1439.5042,3.1830,47.3413,2.5227,0.0645,1tcw
6.9500,102.7037,2075.7654,3.4988,79.3791,5.3429,0.0645,1tcx
4.3700,58.3629,946.7772,0.8369,33.8181,0.6967,0.2000,1td7
5.1500,100.7488,1166.5563,3.7737,37.7346,2.1440,0.1667,1thz
4.4200,103.8551,1277.6316,7.1229,31.5195,9.3575,0.1176,1tjp
8.0000,127.0731,1675.5936,7.4427,48.8708,4.6439,0.1053,1tkb
7.5500,96.4363,1551.2230,7.2465,22.0284,5.1792,0.0741,1tlp
2.9300,38.2373,536.0855,1.8715,3.7085,2.9716,0.4000,1tng
3.3700,47.4770,584.5823,1.6508,3.6438,2.9369,0.4000,1tnh
4.0000,68.9523,609.4852,3.9808,4.4250,2.0000,0.1818,1tni
3.2200,59.0011,773.2811,2.6372,37.0420,4.4967,0.2500,1tog
8.3000,97.0981,1366.1483,3.4822,53.8703,4.7294,0.1176,1tom
3.3000,60.4292,661.2778,4.4061,0.0000,7.7033,0.2222,1tpw
6.1900,126.3717,1306.5719,8.3523,0.0000,14.0442,0.1250,1tq4
4.0500,59.4832,767.6424,3.2028,20.8055,2.4461,0.1111,1tuf
4.6000,66.4423,801.3441,4.0771,2.7386,5.1231,0.2857,1tx7
7.7400,92.7131,1252.0204,8.7209,49.8010,9.4766,0.1000,1txr
5.4900,93.4674,1328.0381,6.9794,5.9543,13.1048,0.1818,1tys
6.1500,63.2960,810.2559,6.7112,0.0000,11.5354,0.1333,1u0g
5.8500,77.9228,883.4811,4.0661,19.1347,6.6870,0.3333,1u1w
4.2200,82.5095,1598.1788,5.1085,0.0000,5.0816,0.1538,1ua4
5.2200,101.3633,1227.7606,6.6472,0.0000,9.0957,0.1176,1ucn
9.3000,93.4828,1712.0576,1.9515,32.8776,1.4073,0.1429,1udt
2.8900,29.3630,424.4447,3.7408,21.4891,4.4640,0.3333,1ugp
3.0900,61.6773,567.8850,3.3025,0.0000,6.3786,0.2222,1ugw
5.9100,68.8335,925.0561,3.4067,0.0304,6.6823,0.1000,1ugx
9.2200,85.5725,1699.9944,2.2303,41.8344,1.6362,0.1111,1uho
7.0600,71.1786,523.0692,4.7186,7.5640,5.6001,1.0000,1ui0
3.0500,78.6928,863.8568,7.8438,0.0000,10.6913,0.1176,1uj5
3.0500,74.9990,852.9816,7.5487,0.0000,10.8934,0.1111,1uj6
7.5200,125.9231,1761.7271,3.3091,57.2507,2.7875,0.0870,1uml
7.7000,68.5984,1084.6888,3.7860,8.3714,4.8385,0.3333,1uou
4.6000,30.6112,513.5757,0.2980,3.8150,0.6582,1.0000,1upf
5.7700,135.2206,2043.5698,6.0085,42.8259,7.8882,0.0800,1ur9
5.8200,75.1895,1125.6841,3.3830,0.0000,5.9426,0.1111,1urg
6.7400,98.7288,869.6204,6.5796,54.5232,6.8188,0.2222,1usi
6.4000,70.6310,641.8117,4.3021,26.0790,5.8635,0.2222,1usk
7.7400,86.0540,1046.1327,3.2387,22.1052,2.6478,0.1538,1usn
4.5500,96.4087,1466.1080,3.0493,52.1015,3.8362,0.0400,1utc
3.8400,46.7699,528.7094,1.4687,4.1681,2.6870,0.4000,1utj
2.4700,46.3200,590.2482,1.2988,8.4041,1.3726,0.2222,1utl
3.0100,27.4429,535.3923,0.4545,3.6547,1.5000,0.2857,1utm
3.4900,45.9975,543.3562,1.9164,4.5127,3.0976,0.4000,1utn
2.2700,41.0500,572.6500,0.7622,6.2835,1.3651,0.2857,1uto
5.1200,46.5521,668.4944,1.9800,0.0000,0.0714,0.2000,1uv6
7.6400,118.7369,1424.4918,2.7116,69.8998,1.0000,0.1111,1uvt
7.3400,57.7251,796.7825,1.8976,24.0562,1.0000,0.5000,1uw6
6.8200,65.5237,936.4552,5.3738,12.0347,8.6604,0.1250,1uwf
5.9800,90.5692,911.2297,7.9353,0.0000,9.5862,0.2500,1uwu
6.8900,74.7438,755.9409,5.7321,4.4869,8.1078,0.2857,1uz1
3.4000,67.4671,744.9394,4.4923,6.7616,7.1244,0.2857,1uz4
4.9600,92.1308,1513.7340,2.9615,13.1331,6.3134,0.0769,1uz8
5.1000,79.0524,969.7735,5.0770,0.0000,7.3606,0.1818,1v0k
7.5500,77.4272,898.2174,4.6639,5.9991,8.1409,0.2000,1v0l
3.9800,145.3723,1526.8879,7.3901,26.8928,8.6482,0.1053,1v11
4.8200,71.5482,963.0145,4.3413,7.3912,9.0322,0.2857,1v1j
3.9400,144.9722,1556.2838,7.5543,26.8034,9.2195,0.1053,1v1m
3.2500,61.2744,589.0704,2.5788,3.6641,4.3573,0.4000,1v2j
6.1900,136.0508,1536.6969,1.5101,41.8604,0.0000,0.2000,1v2k
4.2900,58.9168,593.1824,1.7053,6.0295,3.1607,0.4000,1v2l
5.9000,103.3254,1354.2894,3.1021,42.9733,4.0637,0.1429,1v2n
3.5500,78.6042,1057.0381,4.1142,5.3089,6.2191,0.0870,1v2r
4.1700,59.5723,588.9475,2.0298,4.9051,4.0625,0.4000,1v2s
4.7100,72.7669,1026.5173,3.4433,4.9283,6.1940,0.0870,1v2t
3.3700,59.2445,586.9912,2.4635,5.5226,4.4590,0.4000,1v2u
4.0100,78.4397,998.1827,3.8373,5.3737,6.2140,0.0870,1v2w
8.0100,104.7737,1402.4218,4.6150,37.4153,2.0204,0.1176,1v7a
4.7200,78.3798,913.3304,5.4969,20.9340,7.8132,0.1176,1vso
8.0500,47.2724,1139.6173,2.0353,54.3354,2.5949,0.0625,1vyf
8.0000,76.6442,1416.2037,3.2209,79.4258,2.3749,0.0667,1vyg
7.6800,98.2396,1433.4204,5.5828,5.5184,9.4527,0.0714,1w0z
8.2200,118.9461,1583.9126,8.8248,9.8888,10.3793,0.0769,1w11
8.7000,115.0583,1618.0115,6.4064,9.8818,10.4423,0.0800,1w13
6.3200,72.7553,687.0129,5.5384,0.0000,8.5197,0.2857,1w3j
4.3000,91.9015,1139.9530,7.3068,0.0000,11.9101,0.1250,1w3k
6.2800,121.5979,1421.7815,8.4526,0.0000,14.2981,0.0800,1w3l
5.2200,62.0491,980.6900,4.9961,2.2860,5.2001,0.2000,1w4o
4.7400,57.6811,936.2229,3.9512,2.8000,3.9936,0.1818,1w4p
5.2600,70.5638,1004.0592,5.5227,3.1931,3.6439,0.1818,1w4q
8.1500,180.9315,2718.4985,7.5006,102.2270,8.8550,0.0625,1w5v
8.8000,177.7961,2801.8999,7.2204,101.0749,8.5044,0.0625,1w5w
8.4000,186.6199,2841.9019,8.1270,104.6751,9.2225,0.0625,1w5x
8.4800,166.8206,2746.0203,7.2311,95.3225,7.6107,0.0625,1w5y
5.1000,101.4684,1639.4686,3.5526,27.2164,2.8190,0.0741,1w7g
8.4100,113.1000,1727.0531,3.2166,56.8314,4.8451,0.1667,1w96
6.0900,145.1117,1869.7412,4.8516,38.8889,4.9475,0.0870,1w9u
6.3400,106.0058,1511.0055,6.2561,41.6432,6.0031,0.1111,1w9v
4.0000,93.7646,1571.3044,6.4927,0.0000,8.5405,0.0952,1wc1
6.2600,83.8479,1073.5736,6.6209,15.8033,10.5890,0.1053,1wcq
6.3000,77.6087,709.1590,5.5694,14.6724,9.2333,0.1818,1wdn
9.0000,25.4606,569.1354,1.5126,0.0000,1.0572,0.6667,1wei
3.7000,80.1406,942.4877,6.5861,41.7886,5.4293,0.1667,1wht
6.3000,72.6990,1098.2030,8.0633,17.2226,6.1539,0.2500,1wm1
4.6800,132.5997,1743.7284,6.9943,25.4642,10.7947,0.0952,1wn6
9.5500,97.2538,1370.1979,6.9972,31.9712,9.8744,0.0800,1ws1
3.0000,59.7850,599.1543,2.5086,0.0000,5.2317,0.2000,1ws4
3.0300,58.9201,580.1733,2.6480,0.0000,5.3810,0.2000,1ws5
8.2700,159.1835,2014.2303,11.6700,0.0000,15.5603,0.0952,1wuq
6.6600,155.1019,1988.4607,13.3005,0.6437,15.3119,0.1000,1wur
6.7300,108.6737,1140.7428,7.4693,31.8095,10.3106,0.2222,1wvj
8.7700,107.0067,1241.2889,7.7686,29.6151,7.0754,0.2000,1x38
9.2200,103.1424,1275.6769,7.3485,5.6362,7.8786,0.1429,1x39
2.2100,37.3397,696.2490,3.0486,8.8457,4.4250,0.4000,1x8d
6.9600,30.2154,1191.5135,0.1701,52.3392,0.0000,0.6667,1x8j
6.1200,138.5461,1550.7885,15.4395,20.2796,18.3478,0.1176,1x8r
7.8000,125.4398,1484.8817,14.4350,20.3453,17.3774,0.1176,1x8t
8.7000,99.8242,1721.6522,1.8284,135.0308,2.2202,0.2500,1xap
6.0400,127.9516,1600.0549,4.5626,48.1176,7.0346,0.0909,1xbo
7.1200,149.3487,2561.8467,10.8046,5.4513,16.4159,0.0476,1xd0
4.8200,62.2304,776.5155,5.8944,1.8510,9.7654,0.1818,1xff
4.6800,54.1518,727.1704,3.4103,0.2929,5.6882,0.5000,1xge
4.8500,79.7366,1023.4413,6.1654,14.1752,6.7094,0.1667,1xgi
7.4700,168.6218,2205.7773,7.1802,46.0010,7.8624,0.1176,1xh4
5.4700,157.4042,2204.7385,5.9636,61.9295,5.9874,0.1176,1xh5
7.7700,171.3493,2202.2908,7.1296,39.6104,8.6047,0.1176,1xh9
6.1800,88.9432,971.6276,6.4668,25.3469,9.6999,0.2000,1xhy
9.4800,119.7287,1964.0820,4.8168,61.3995,3.0000,0.2000,1xjd
6.0000,110.1078,1519.1437,6.6236,0.0000,5.8311,0.0606,1xk5
6.8500,101.7995,1022.1777,9.0961,65.5457,2.9323,0.2500,1xk9
6.8800,145.9597,1530.4565,5.5197,36.6805,3.2822,0.0952,1xka
8.5200,141.4424,2142.6360,3.9997,69.0695,0.9142,0.0833,1xkk
9.2800,78.2478,1408.8666,2.2213,55.4600,2.6652,0.6667,1xow
7.0800,53.5002,1104.0448,2.2688,19.9783,2.8851,0.1333,1xpz
6.3400,62.3111,1181.2653,3.1829,20.3335,1.6435,0.1333,1xq0
6.7000,211.2934,3149.1333,10.4364,98.3036,13.9938,0.0267,1xr8
7.1500,224.7923,3209.6265,11.1200,100.8150,12.2728,0.0392,1xr9
6.8500,62.7234,508.1970,5.4612,0.0000,8.1190,0.2500,1xt8
7.0500,91.9000,1218.9136,4.3646,5.3206,5.2851,0.1538,1xug
9.0000,81.2700,1192.2710,2.7817,64.1208,1.0000,0.1538,1y0l
3.0800,72.0896,588.0813,4.6262,20.7406,6.5018,0.4000,1y1z
5.3200,67.5655,513.5856,5.5575,17.9106,6.7660,0.4000,1y20
5.5500,90.3024,1382.4628,5.4715,7.4779,9.0310,0.1333,1y3n
4.8200,147.9339,2548.5571,11.1703,7.3573,11.2634,0.0645,1y3p
5.6400,108.5319,1518.0602,3.3021,33.0084,4.6562,0.1538,1y3v
5.1400,101.4150,1461.2396,3.5505,28.0806,5.0307,0.1538,1y3x
10.1100,121.5167,1390.2354,4.6309,4.1859,6.8954,0.1818,1y6r
6.1700,94.5313,1549.0652,2.5564,35.7063,2.9600,0.1667,1yc1
6.5500,80.3960,1221.7817,2.4452,30.7579,2.0223,0.2000,1yc4
6.5500,54.2388,753.2479,3.0071,4.4275,3.4041,0.2857,1yda
8.2400,69.8245,742.6045,3.8708,3.6449,4.2579,0.2857,1ydb
7.0700,64.2096,719.4345,5.4623,3.4438,2.4799,0.2857,1ydd
5.8900,87.0381,1086.6466,5.4196,15.7147,9.4461,0.0606,1ydk
5.5200,68.1920,1267.4457,2.9600,34.6633,1.2868,0.3333,1ydr
5.9200,79.5334,1177.2955,2.1420,34.3689,2.2387,0.1667,1yds
7.4600,114.9841,1421.1028,2.7513,50.9385,3.6932,0.1000,1yei
7.4600,128.9030,1547.2404,4.3312,60.9189,4.2494,0.0714,1yej
4.3500,53.1276,920.0758,4.0806,0.0000,6.2004,0.1667,1yfz
5.1100,117.3951,1453.8926,5.8323,26.1642,4.5658,0.1818,1yp9
8.1000,122.1328,1753.4127,3.9152,50.3567,4.3548,0.1538,1ype
8.0000,115.8336,1772.5135,4.4757,56.8755,4.1772,0.1538,1ypg
7.0200,119.1105,1751.1931,3.9803,46.9406,3.8524,0.1538,1ypj
8.1400,134.2353,1743.5356,2.6849,88.1188,2.5382,0.1667,1yqj
7.6200,100.1903,1404.9209,5.4964,34.2795,6.8601,0.1538,1yqy
6.4000,54.6116,806.4114,3.3365,26.3805,2.0000,0.5000,1yvm
8.4000,99.5591,2094.6855,4.7501,64.3023,5.0441,0.0952,1z1h
9.2200,119.9973,2151.4983,4.6827,53.4884,6.6109,0.0870,1z1r
3.9400,67.5627,1267.2008,3.2668,0.0000,6.5849,0.1111,1z3t
4.1100,71.2252,1268.1921,2.4744,0.0000,5.7455,0.1111,1z3v
4.5200,98.8654,1131.9674,5.6073,0.0000,8.1364,0.1667,1z4o
9.7200,160.8217,1888.3931,3.4603,32.5884,2.8709,0.1176,1z6e
4.3400,90.3569,906.0107,3.9943,0.0000,3.7877,0.1667,1z6s
9.1800,137.2855,1698.7878,3.0282,69.3885,3.0902,0.1000,1z71
7.1200,101.9596,1874.4138,3.4468,57.9998,3.0741,0.1333,1z95
5.6400,63.6708,970.9995,4.0223,32.8526,2.8594,0.1333,1z9g
5.7400,64.8525,952.7947,3.8786,30.9120,3.2433,0.1333,1zdp
7.6800,78.6494,931.3387,3.2775,60.7807,2.0000,0.1818,1ze8
5.2200,136.9454,1825.5031,6.0366,36.4657,4.4999,0.0323,1zea
5.3400,106.5178,1619.5349,1.4435,38.7103,0.3117,0.1250,1zgi
6.5200,60.3639,1622.6702,1.4918,88.3525,1.0000,0.1538,1zhy
7.1500,56.4227,927.6346,2.7076,38.9011,0.0000,0.5000,1zog
7.0000,60.5626,959.9553,2.1018,38.5742,0.0000,1.0000,1zoh
8.7700,126.0779,2267.2446,9.1333,55.7194,5.4505,0.0588,1zp8
8.4000,133.0646,2285.9854,10.9272,47.9716,4.0676,0.0513,1zpa
9.9200,153.5378,2500.5857,9.9249,75.4577,8.1966,0.0444,1zsf
3.4000,33.9910,425.0982,1.0546,63.0298,0.0000,1.0000,220l
3.4000,29.8452,464.4639,0.3558,43.7980,0.0000,1.0000,223l
4.5200,50.8112,841.1086,7.5241,16.2913,1.4504,0.2222,2a4m
3.9300,56.8268,1156.3339,2.8778,4.2588,1.8288,0.2222,2a5b
4.6200,54.1482,1073.4799,1.7969,6.6037,1.5902,0.2500,2a5c
3.6900,79.1619,1153.9148,9.2067,5.7964,3.7225,0.2222,2a8g
2.2200,64.2255,797.1244,3.2436,12.9560,5.4883,0.3333,2aac
4.7700,56.4843,655.3994,3.4866,8.5321,2.5875,0.2500,2afw
5.1500,50.1766,729.1818,2.2646,20.4295,1.0000,0.3333,2afx
6.2000,97.3987,1349.5103,5.1592,38.7136,2.5654,0.2500,2aj8
3.7200,123.9113,1953.6443,7.1166,8.7448,10.3441,0.0800,2am4
4.4400,125.3872,1983.9305,7.1296,15.2184,8.4612,0.0690,2amt
5.9200,38.9594,1175.4971,0.8691,37.6751,0.0368,0.2500,2ans
4.8900,168.4082,2632.9114,6.5797,67.5453,10.5719,0.0323,2aoc
5.6600,166.2694,2617.5127,6.7231,73.1546,10.0188,0.0323,2aod
7.6200,147.9252,2696.7507,6.7786,61.3466,8.9215,0.0328,2aoe
6.2800,157.1476,2582.7227,5.6945,63.8245,10.7012,0.0328,2aog
9.3200,142.0981,2489.9717,6.5337,78.3936,7.7713,0.0513,2aqu
7.6800,68.8926,878.6595,7.4817,14.7472,2.3724,0.1538,2arm
7.0700,91.4450,1277.5590,6.0427,0.0000,11.0510,0.1333,2ate
5.7000,156.9206,2589.0833,6.2751,72.2135,10.5320,0.0328,2avm
8.8500,131.2005,2351.3147,3.6755,81.7574,4.7035,0.0714,2avo
4.3900,162.2864,2579.3125,6.6120,72.0574,10.0842,0.0328,2avq
7.5700,141.6149,2356.4409,4.0666,81.6535,5.4495,0.0714,2avs
9.2600,146.6832,2370.3274,6.8396,86.7904,4.1402,0.0714,2avv
6.4300,99.0343,1611.6185,4.3502,20.4357,5.1585,0.1000,2b07
6.6400,122.9437,1249.4691,6.0851,0.0000,8.8088,0.2222,2b1g
6.8200,174.2598,1634.0414,14.1787,0.0000,14.8018,0.1667,2b1i
4.7700,72.4071,616.3975,2.2824,0.0000,1.8773,0.3333,2b4l
8.0500,37.1975,1093.6686,5.9231,42.6862,2.9163,0.3333,2b9a
6.3100,63.1213,1390.0730,1.3846,42.1192,2.7066,0.1538,2bal
4.2400,66.1257,880.5226,4.4338,0.0000,9.1575,0.1333,2bes
2.7700,54.5305,821.4004,2.7405,0.0000,5.5273,0.1429,2bet
6.8900,166.7113,1988.0206,5.0587,0.0000,8.6908,0.0769,2bfq
5.2500,112.7083,1466.1304,3.9164,0.0000,5.9174,0.1250,2bfr
5.6200,84.7572,1031.3044,6.5116,19.7896,4.7422,0.1176,2bmk
4.6100,41.0104,649.1083,4.4024,3.8199,5.4162,0.1538,2bo4
8.5200,133.5549,1667.8911,6.1976,37.5178,0.9056,0.1429,2boh
5.7700,47.6127,579.8113,5.8940,0.0000,10.2490,0.2857,2boj
7.6700,96.5935,2226.9551,3.5817,55.1369,4.8114,0.0667,2bpv
7.4000,110.1532,2331.5828,2.6757,56.1839,5.1997,0.0714,2bpy
7.0500,119.1688,1514.5181,4.4038,37.3696,0.1611,0.1429,2bq7
8.0500,116.5468,2255.3945,2.7462,84.5973,3.2736,0.0667,2bqv
5.1400,82.7315,1433.1248,1.5417,37.3751,0.7581,0.1333,2br1
6.1900,61.7239,647.9373,3.1879,8.4971,6.1204,0.2857,2bt9
4.0000,59.6987,759.3121,5.6365,30.4522,3.7396,0.3333,2buv
6.0000,93.3880,1096.2832,6.7168,4.5136,10.8055,0.1250,2bvd
3.7000,85.8652,1058.6132,4.1875,25.6684,3.5757,0.1111,2bvr
4.1000,104.2588,1478.3237,6.4037,17.9220,2.6238,0.0588,2bvs
8.5500,124.9313,2162.4685,4.1714,60.8722,1.2133,0.0769,2byr
9.5200,120.1141,1703.5720,3.8040,94.0831,1.9025,0.1333,2bys
2.8000,47.3710,537.9728,1.5836,5.1201,2.4209,0.4000,2bza
5.4000,84.2525,1362.4292,1.2295,48.3585,1.4963,0.1538,2c1p
5.0700,62.4264,1037.0889,5.1354,32.1728,1.7471,0.5000,2c3l
5.3300,104.2896,1206.0725,6.4390,25.5259,9.5093,0.0606,2c80
5.6800,165.1735,1829.5193,9.3885,7.0001,13.2541,0.0769,2c92
6.8200,151.9648,1833.6271,6.7283,7.2408,11.1353,0.0714,2c94
6.1400,83.8948,1028.3109,4.2188,13.7497,5.9343,0.1429,2c97
4.6600,72.4304,907.8687,7.9086,1.2737,9.3970,0.0909,2ca8
8.2700,87.5756,1258.5494,6.0798,17.7006,7.7073,0.1333,2cbj
5.6800,87.2910,886.2318,6.6146,11.0889,9.1479,0.3333,2cbu
5.4800,73.0418,849.9796,7.4660,7.1244,10.7573,0.3333,2cbv
3.9300,121.0825,961.8326,7.0464,0.0000,11.4569,0.1000,2cbz
8.0100,82.7470,927.3221,3.2653,18.2406,2.1540,1.0000,2cc7
7.4500,90.7405,863.4007,3.0027,20.2159,2.3602,0.1250,2ccb
7.7600,84.8291,948.0003,2.7329,18.1484,1.9704,1.0000,2ccc
6.0300,95.7700,1582.2671,3.3403,69.1868,4.1376,0.0488,2ce9
8.6200,151.0858,2535.2620,4.8517,102.6014,5.0260,0.0667,2cej
8.3000,151.2049,2592.5261,4.5809,111.7436,5.1369,0.0625,2cen
7.2500,95.5863,973.4213,8.0611,0.0000,8.7953,0.2500,2ces
4.7000,53.7666,1129.1697,3.2293,7.7136,5.2694,0.1250,2cex
8.1000,105.7225,1711.3624,2.8536,59.5229,3.7655,0.1538,2cf8
7.8200,110.0689,1727.9131,3.0351,49.6412,4.1236,0.1333,2cf9
6.4100,66.1737,1242.6117,1.9909,30.4333,1.2693,0.5000,2cgf
5.5200,77.6180,971.4421,3.3191,15.1711,5.0285,0.2857,2cht
6.4300,144.6966,2009.4869,7.6437,36.5062,11.4901,0.0323,2cia
3.5500,75.6167,1201.2476,4.7972,42.4245,4.5933,0.1250,2cle
4.0600,96.9631,1452.3514,6.0972,68.0470,5.7491,0.1429,2clh
4.3000,94.3186,1522.4205,5.2223,45.9566,5.2956,0.1111,2cli
3.7900,62.8363,742.1085,3.9292,0.0000,6.3490,0.1818,2clk
7.6600,118.0242,1761.3804,2.2720,51.3584,3.4642,0.1538,2cn0
4.4100,49.2466,954.5972,1.5033,29.0866,0.3711,0.1818,2csn
8.1500,128.0885,1811.5026,7.8737,48.8329,8.5125,0.0500,2d1n
7.1700,105.1878,1500.5333,4.8169,41.0407,0.1217,0.0870,2doo
6.8900,78.4838,737.9112,5.8220,0.0000,10.1016,0.3333,2dri
4.7700,34.0165,384.8734,4.1028,0.0000,6.6392,0.5000,2dua
4.7000,64.6852,754.0048,10.3021,0.0000,11.8798,0.2000,2dw7
7.9600,89.6863,1306.7632,3.0324,45.8373,2.6061,0.1333,2e1w
9.3500,95.9351,1396.7477,1.9850,32.8461,2.0078,0.1538,2e27
4.7400,98.2354,1235.4259,3.1968,0.0000,5.2176,0.1250,2e2p
8.2600,64.8663,1126.3170,2.2180,79.3073,2.6430,0.2500,2e2r
5.8500,106.7583,1156.0212,6.8550,0.0000,12.1617,0.0952,2e5y
6.1000,86.3090,1458.4940,6.4049,16.3538,9.7029,0.1000,2e7f
7.5400,298.0213,4202.3374,15.2862,131.1220,12.8151,0.0317,2e7l
6.5900,51.4927,882.3951,5.8509,0.0000,6.6112,0.1818,2e91
6.8900,64.3218,1095.1471,6.6140,12.4919,6.8951,0.1818,2e92
8.0000,72.4865,1507.4784,4.8295,66.0900,5.0192,0.1333,2e94
5.8900,77.2097,864.0740,7.9420,1.0000,8.7667,0.3333,2eg7
4.5000,53.4364,770.1663,3.4981,0.9304,5.6490,0.5000,2eg8
7.2200,94.4950,918.3516,4.8540,13.9664,4.2241,0.2857,2epn
7.2200,155.2208,2804.7390,7.6450,66.5816,7.1367,0.0328,2er6
5.6600,71.2663,1372.3411,5.1927,40.1810,3.1999,0.3333,2erz
6.6000,145.3439,2397.5645,4.3948,175.3200,6.1207,0.0230,2euk
6.7000,99.3131,1686.2332,4.3090,60.3560,4.7591,0.0290,2eum
6.7000,125.5881,2052.4822,4.8818,132.0294,5.4082,0.0274,2evl
7.9400,129.9560,1407.1652,3.1353,88.4795,0.6498,0.3333,2ewa
6.1000,57.2276,986.5640,3.8955,11.5401,1.0000,0.1538,2ewb
6.6200,163.5047,1692.0387,8.9762,0.0000,11.3106,0.0952,2ews
4.1100,49.7809,938.2195,2.4855,8.7128,2.0128,0.2500,2exm
4.3600,24.8893,472.2556,3.0757,0.1976,1.6165,0.2222,2ez7
7.5400,99.3144,1566.1523,7.9987,19.2335,2.3994,0.0909,2f1g
5.7000,106.4801,1732.8717,7.9885,16.4649,10.7601,0.1000,2f2h
6.8900,73.5943,1143.4460,3.6782,7.2411,7.4055,0.1333,2f34
5.4000,67.9859,1088.6907,3.4794,9.3847,7.3599,0.1333,2f35
5.1700,87.1935,1250.3862,4.6462,0.0000,9.0929,0.1111,2f5t
4.6200,97.5083,1221.6235,3.7054,47.3999,5.3161,0.1667,2f6t
7.1000,47.4687,1052.6769,4.4481,48.9926,2.1788,0.3333,2f7i
7.4400,67.6944,766.4865,8.7971,0.0000,11.9209,0.2500,2f7o
6.6000,91.1507,1089.5684,9.7970,5.4352,11.2934,0.1538,2f7p
10.5200,122.8952,2078.2761,8.5398,48.7161,6.1133,0.0714,2f81
8.7000,121.3501,2076.3774,7.3074,53.7649,6.5977,0.0714,2f8g
9.1800,148.4606,2408.6272,6.2910,87.0486,5.6720,0.0741,2fgu
6.1200,140.4888,2452.7764,4.9109,80.1236,5.4428,0.0741,2fgv
7.8500,188.7645,2691.1694,7.7464,89.2107,8.7418,0.0476,2fle
6.1000,125.1316,1413.5659,5.4750,44.1647,5.3029,0.1818,2flr
8.7000,149.8171,2477.1604,7.7201,68.7827,9.7607,0.0465,2fmb
3.9600,60.0014,670.5394,2.9780,4.8517,3.0968,0.6667,2fpz
6.4300,83.0595,1159.6765,6.7732,2.6587,8.8055,0.0909,2fqo
6.1400,80.2214,1167.1394,7.9001,2.7352,10.1956,0.0909,2fqt
6.6800,105.8744,1234.2769,4.9637,0.0000,7.2543,0.2222,2fqw
7.1500,113.8725,1276.4420,5.1420,0.0000,8.0268,0.2000,2fqx
4.7000,48.1672,667.6924,3.8192,8.5765,1.3152,0.2222,2fu8
8.5200,101.4426,1596.7245,3.4945,30.1233,3.0526,0.1429,2fvd
2.9200,76.1862,897.1276,6.2081,1.8753,8.6484,0.1538,2fw6
3.7000,62.6425,646.7822,2.5077,5.9636,3.7831,0.6667,2fx6
6.0600,74.9526,1280.8710,3.8333,14.6484,2.7595,0.1111,2fxs
8.1500,131.8723,1787.0896,2.8457,95.6509,3.3494,0.0500,2fxu
5.3500,118.8096,1378.0751,6.9199,0.0000,9.8035,0.1667,2fxv
3.3800,88.1447,1330.3649,14.1559,1.8138,5.2564,0.1429,2fzg
3.6000,82.8777,1590.1316,17.0181,1.5676,11.0057,0.1250,2fzk
7.7700,87.0427,1023.6299,1.8998,42.3853,2.0923,0.2857,2g70
7.4600,119.0620,1539.0692,6.4948,63.3425,1.5400,0.1429,2g71
6.5000,101.3015,1416.5938,2.7475,49.2714,1.0000,0.2500,2g72
6.4000,45.5926,627.0626,4.2479,0.0000,6.5065,0.2857,2g9q
6.0000,127.0879,1848.9025,5.8633,0.0000,9.5090,0.0741,2gh9
8.3200,43.1719,1082.9138,2.2734,70.2939,0.7558,0.1176,2gj5
5.3500,44.6631,663.0340,3.6053,9.8680,4.1196,0.3333,2gkl
4.8200,100.4646,1009.4240,3.5094,0.0000,3.1408,0.2000,2gl0
5.0100,105.1976,1281.6240,4.0441,39.8461,0.8232,0.2000,2glp
6.0700,121.7639,1704.8286,7.8607,41.5895,9.8915,0.0769,2gst
3.5900,78.8749,1301.6108,5.9293,0.0000,4.9976,0.1667,2gsu
7.3400,99.6610,1432.5565,4.7849,9.6187,6.6991,0.0870,2gv6
7.8500,124.3714,1855.3870,5.9169,9.8675,8.2744,0.0769,2gv7
9.5200,128.8779,1777.0936,3.3010,92.5033,1.3189,0.1111,2gvj
3.9000,49.2179,922.3589,3.1424,27.7674,4.7857,0.1818,2gvv
7.0000,63.7916,728.1165,5.5834,0.0000,7.0794,0.1667,2gyi
5.2200,85.4445,1156.2141,5.3044,0.0000,7.7847,0.1250,2gz2
4.8200,146.7911,2378.4504,5.6743,49.4367,8.6654,0.0645,2gzl
5.6700,66.8786,1232.2549,6.1715,12.5721,4.0470,0.2222,2h15
6.5400,111.6352,1560.6793,5.8234,0.3036,6.9499,0.1000,2h21
6.5200,77.9034,1066.1508,3.6384,25.7141,4.1548,0.1538,2h4g
5.4900,74.4468,1053.6710,3.9479,28.8110,4.2012,0.1667,2h4k
8.7000,43.5845,691.0881,2.2671,3.2668,3.5883,0.2857,2h4n
5.1000,67.1516,926.7384,5.6605,0.0000,10.2139,0.2222,2h5a
5.3900,59.5012,788.7776,5.0274,35.7175,5.6095,0.2857,2h6b
5.1100,122.5133,1870.4318,3.5569,37.3283,5.7644,0.0339,2h6q
7.2200,133.8094,1956.7798,7.7019,55.7522,9.4748,0.0417,2h6t
4.6600,65.3861,1180.0464,3.3296,18.0822,0.9890,0.0833,2ha2
3.0300,39.9613,456.2265,1.1738,0.0000,1.0000,0.2857,2ha3
4.3400,42.1077,659.5652,0.2005,6.9109,0.0000,0.2000,2ha5
4.3200,72.9390,1172.3075,1.8220,18.4190,0.0705,0.0833,2ha6
8.0000,98.7280,1470.0554,4.7287,48.1709,5.3088,0.0800,2hah
