pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,nacttors,ninacttors,PDB
6.3700,128.8967,2145.1484,3.4740,63.2261,3.6276,32.4422,250.1873,0.8062,20.9952,0.4238,109.6015,2030.9081,1.6693,60.7591,2.8400,29.2250,238.5154,0.4590,19.1217,0.5724,14.0000,9.0000,1hbv
6.3700,59.0706,1133.9341,0.7163,75.2480,1.7848,28.2656,68.0904,0.0354,37.2907,0.0000,75.3899,1189.1591,0.9091,74.3694,1.1790,26.7473,67.6364,0.2347,33.8043,0.0000,15.0000,1.0000,1hms
6.3700,84.5408,1228.9432,5.5112,44.8067,9.1598,13.0188,87.0488,0.4082,3.1669,0.0000,87.8467,1072.8868,2.8967,36.6782,5.8935,15.1092,87.1569,0.2392,2.3465,0.4176,8.0000,3.0000,5tln
6.4000,105.0591,1296.9377,3.4497,31.1764,8.1517,39.5701,240.5281,0.3108,7.3636,0.0000,93.5281,1270.8999,2.7541,29.7984,7.4404,37.3499,212.5203,0.1241,9.8692,0.0000,15.0000,2.0000,1a1c
6.4000,91.5103,1509.9604,3.4731,0.0000,8.4024,17.8678,96.7047,0.8575,0.0000,1.8387,86.9807,1394.9899,3.9618,0.0000,8.3419,26.0955,121.1174,1.4045,0.0000,3.5231,12.0000,4.0000,1g7v
6.4000,78.5193,1470.7030,0.7541,44.7273,0.0000,14.4858,64.7584,0.7702,2.3425,0.0000,88.2437,1383.2653,1.3889,38.0193,0.0000,16.3300,64.4771,0.7102,3.0786,0.0000,5.0000,2.0000,1i7z
6.4000,75.0290,903.3162,6.2970,48.8663,7.8059,3.0243,21.1684,0.0000,0.0000,0.0000,49.5531,722.3101,1.8946,10.8691,4.9361,4.4372,22.8365,0.0029,0.0000,0.0000,3.0000,2.0000,1igb
6.4000,51.0282,767.7057,0.9832,31.0476,1.3132,1.4579,17.8876,0.0000,0.0000,0.0000,56.3091,767.6946,1.1577,33.4038,0.8048,1.1189,17.1860,0.0000,0.0000,0.0000,1.0000,0.0000,1yvm
6.4100,67.5275,657.7010,1.2712,2.1672,2.5515,0.0000,0.0000,0.0000,0.0000,0.0000,65.6297,650.3647,1.3134,5.0304,1.9429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1i80
6.4200,132.3629,1517.8208,2.9450,25.1567,5.6671,17.6277,175.1600,0.3104,7.7355,0.0000,125.0414,1483.6398,3.1923,22.8492,6.4786,20.5224,179.6635,0.5147,7.4380,0.0000,10.0000,3.0000,1w0y
6.4300,117.5437,1789.6866,3.9384,21.7547,4.8807,12.0865,111.7924,0.3376,3.2271,0.0000,104.8456,1667.2927,3.4676,14.3790,5.3617,24.9811,118.6544,0.6659,12.6139,0.0000,9.0000,0.0000,2b07
6.4300,81.5256,1168.0636,3.3915,1.6738,8.7087,9.6822,43.3060,0.7199,0.0000,1.0000,81.6318,1165.0768,3.5712,3.3507,8.8844,9.9478,44.1803,0.7717,0.0000,1.0000,8.0000,4.0000,2fqo
6.4300,111.0723,1598.2650,1.8240,58.6039,0.7223,11.4949,101.7948,0.2085,2.9380,0.0000,98.8721,1686.0786,2.9106,63.0132,0.2338,13.3072,104.8224,0.1032,4.0495,0.0000,6.0000,2.0000,2ivu
6.4400,129.4737,1440.3521,0.6243,83.4406,0.0000,7.2549,109.9229,0.1590,10.3788,0.0000,128.1327,1417.6476,0.7029,85.0340,0.0000,10.9551,95.6015,0.1148,10.9160,0.0000,9.0000,4.0000,1jqe
6.4600,85.4714,1284.9889,2.2724,56.6957,1.5671,0.0000,0.0000,0.0000,0.0000,0.0000,84.8294,1278.1237,2.1899,55.8125,1.5488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1m2r
6.4600,90.5362,807.1520,4.8529,22.1530,6.4424,0.0000,0.0000,0.0000,0.0000,0.0000,86.4659,764.3206,2.8417,21.2066,3.0956,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1r5y
6.4600,85.7038,1147.5432,1.0899,49.9230,1.2742,5.5197,57.5383,0.3878,4.8254,0.0000,76.4052,1125.4325,0.7771,50.6463,1.0941,6.8140,55.9198,0.1916,3.8058,0.0000,4.0000,1.0000,1ro6
6.4600,55.9178,807.1661,3.7720,6.7615,7.6410,0.0000,0.0000,0.0000,0.0000,0.0000,56.9391,813.3079,3.7453,5.6717,5.6985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,7abp
6.4700,89.8370,988.6749,5.2232,6.3455,8.8939,3.8950,40.3145,0.0000,0.0000,0.0000,71.7695,1009.5350,2.7013,6.6951,4.8236,4.4383,40.2994,0.0186,0.0000,0.0000,2.0000,4.0000,1j01
6.4800,83.5026,1257.8340,2.0251,66.2928,1.8550,0.0000,0.0000,0.0000,0.0000,0.0000,83.4704,1250.4307,1.5280,52.4717,0.8013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1gpn
6.4800,74.2394,929.6088,7.0239,0.0000,13.6669,0.5689,3.4823,0.2578,0.0000,0.7253,72.7875,926.8129,7.8381,0.0000,11.5961,0.1974,3.7184,0.5753,0.0000,1.0000,1.0000,5.0000,1rpj
6.4900,95.1440,939.9340,1.7779,19.2658,2.7020,9.4192,60.8696,0.0401,0.0000,0.0000,105.1681,913.3851,1.7366,28.2514,1.4187,5.0244,50.9889,0.3861,0.0000,0.0000,7.0000,3.0000,1dl7
6.5200,50.0434,691.5742,0.3767,53.5308,0.5529,2.5947,14.5219,0.0439,0.0000,0.0000,49.4737,691.9558,0.3260,53.2621,0.5049,2.3513,14.3458,0.0784,0.0000,0.0000,3.0000,1.0000,1alw
6.5200,139.4173,1917.8715,3.4842,76.3665,3.5825,28.4236,193.1109,0.9553,6.8428,0.8649,139.0945,1849.6626,3.3033,70.5836,4.1094,30.1498,213.9900,0.5728,9.0301,0.0000,12.0000,1.0000,1ct8
6.5200,47.4904,803.1311,0.1783,32.0006,0.3638,5.3051,9.8687,0.0035,0.0000,0.0000,41.7076,788.2274,0.5586,36.8255,0.8765,5.6482,9.4683,0.0341,0.0000,0.0000,3.0000,3.0000,1qy1
6.5200,57.6132,808.6546,3.1365,0.0000,8.0531,25.3977,137.0890,0.6003,0.0000,1.2301,57.8627,804.7425,2.7457,0.0000,6.9180,27.2643,136.3420,0.3556,0.0000,0.8971,8.0000,2.0000,1w1d
6.5200,65.7015,1647.1774,0.6580,101.1064,0.7748,6.5916,35.1490,0.0112,13.9684,0.0000,81.9644,1560.0260,2.8172,140.8460,0.0000,14.4286,45.4544,0.1314,25.7999,0.0000,5.0000,6.0000,1zhy
6.5200,82.4710,1075.6320,2.7794,32.4985,4.9356,8.8478,53.1844,0.3672,2.3934,0.0000,81.4909,1093.4299,2.8588,27.4623,4.0592,8.8240,61.1949,0.4156,2.4115,0.0000,5.0000,1.0000,2h4g
6.5200,184.3435,2773.0750,5.7598,117.5511,9.4170,44.7302,381.0466,0.2460,6.4996,0.1790,186.5502,2756.6519,4.8030,114.2618,6.7567,48.2327,389.3083,0.7996,7.0630,1.2257,20.0000,7.0000,4fiv
6.5500,113.8803,1590.0786,2.7556,40.0529,4.8520,15.1822,126.9942,0.0462,0.7458,0.0000,98.2826,1502.5271,2.7020,38.1243,5.8301,18.3398,120.4176,0.0663,0.4205,0.0000,9.0000,2.0000,1dhj
6.5500,74.7965,1154.8408,1.1537,73.0221,2.4359,20.6876,63.2515,0.0802,32.6726,0.0000,70.6839,1194.3972,0.8298,72.7217,1.1871,25.3045,62.8203,0.0778,38.4282,0.0000,16.0000,1.0000,1hmr
6.5500,87.0092,1411.4547,1.2412,87.8879,1.4282,4.3044,47.2174,0.2241,11.1805,0.0000,75.6884,1427.5293,0.5802,73.0196,0.8892,5.1018,49.1553,0.0415,10.7871,0.0000,5.0000,5.0000,1n4h
6.5500,124.8341,1931.3811,2.1998,24.4840,3.6766,83.4875,485.2459,2.0810,1.3465,3.9005,115.7007,1733.6748,1.8376,40.5077,3.0571,81.7900,570.2994,2.6969,3.8850,4.9273,24.0000,5.0000,1umw
6.5500,75.2386,1221.4100,2.0744,33.2429,3.0431,10.0952,59.3791,0.4067,2.9128,0.7239,68.8457,1146.7509,1.0980,9.5033,1.9898,10.8198,58.8591,0.0240,2.5638,0.1473,3.0000,3.0000,1yc4
6.5500,70.1040,861.0743,2.6806,10.7056,3.5229,2.9722,17.2136,0.0380,0.0000,0.0000,54.0412,768.8629,2.4405,3.0885,5.3626,3.4344,17.9106,0.0950,0.0000,0.0000,2.0000,2.0000,1yda
6.5700,108.4234,1788.8850,2.9470,64.7193,4.0530,46.4694,345.3116,1.6744,12.0561,1.2491,82.5283,1604.7075,2.4579,55.0517,2.4320,37.5237,363.6519,0.8924,13.0845,1.0083,9.0000,1.0000,1sld
6.5700,117.3607,1335.5365,5.2968,0.0000,6.0915,6.9981,44.1056,0.2961,0.0000,0.0000,113.1685,1331.8120,5.7639,0.0000,6.4703,8.1054,41.0071,1.0281,0.0000,0.0000,2.0000,4.0000,2fqy
6.5700,173.9093,2763.7493,3.2570,99.2653,5.6506,90.6712,639.7853,1.7976,37.0045,0.2898,187.7665,2908.7231,6.7681,113.6018,7.8365,87.7541,641.8048,1.9841,27.1062,1.1270,28.0000,7.0000,5er2
6.5800,117.8383,1482.9760,3.1391,37.9197,5.8106,28.7599,227.1048,1.1194,2.1159,0.0000,107.4099,1510.8346,3.0143,25.8114,6.2602,27.0392,232.9612,0.9298,4.7592,0.0000,8.0000,1.0000,1k1i
6.5900,140.2963,1991.4899,4.7621,42.6973,11.4622,13.6882,157.0322,0.4534,0.0000,0.3564,148.8442,1997.0673,5.3151,40.1146,8.3220,20.1330,153.8596,0.3315,0.4439,0.0000,15.0000,4.0000,1b58
6.5900,194.4014,2919.6973,6.1232,104.9808,9.7785,54.3265,402.9041,0.5300,6.1480,0.9397,189.4062,2890.3293,6.5496,104.4637,10.9741,59.7445,402.6166,0.5483,6.2619,0.5871,22.0000,6.0000,1fiv
6.5900,155.0813,2481.9019,4.2360,73.0577,8.0030,56.9156,364.7486,1.2897,16.4945,0.3728,155.6964,2492.4514,4.0851,88.9148,5.1208,63.8693,410.6725,0.9394,15.6679,0.2947,20.0000,4.0000,1izi
6.6000,112.3459,1932.5483,4.5310,0.0000,8.0617,16.4984,119.3564,0.2455,0.0000,0.0858,125.9992,1918.1425,4.5313,0.0000,8.1239,13.1854,126.9950,0.6721,0.0000,0.0000,8.0000,3.0000,1b38
6.6000,155.9883,1654.6597,3.3191,58.2107,6.7559,35.5620,261.5388,0.5562,11.0358,0.5538,145.1312,1576.8118,3.2130,63.4508,6.5149,42.7836,258.9151,0.9871,8.5297,1.3216,19.0000,1.0000,1g7g
6.6000,131.1058,1989.4579,3.2203,54.8000,4.2725,20.1477,173.6271,1.2194,10.8949,1.8589,124.1937,1745.3179,2.5451,49.1873,3.7189,42.2951,166.3913,0.9065,21.9986,1.2353,17.0000,6.0000,1jzs
6.6000,86.7881,1198.8561,1.4523,68.1758,2.2126,0.0000,0.0000,0.0000,0.0000,0.0000,71.8958,1190.4697,0.6230,62.9489,0.8681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1vot
6.6000,182.9318,2806.7000,2.6582,221.2191,3.3549,70.1378,381.5153,1.0641,94.4244,1.4188,176.7028,2826.2524,2.6613,219.8657,3.9159,61.8245,358.7364,1.0873,95.6629,1.6430,40.0000,7.0000,2euk
6.6000,74.3356,1050.2318,1.6161,34.7484,3.0333,8.6339,46.7466,0.4208,0.0000,0.0000,73.9332,1055.3330,1.6513,34.6853,3.0453,8.6981,46.0830,0.4536,0.0000,0.0000,4.0000,4.0000,2f7p
6.6200,92.0409,1175.9489,3.9793,0.0000,7.6432,13.5768,152.7040,0.1206,0.0000,0.0000,92.9435,1056.1088,1.9685,0.0000,4.4515,17.1737,147.2957,0.1536,0.0000,0.0000,8.0000,2.0000,1afk
6.6200,57.8516,691.4050,2.9746,6.7681,6.6006,3.9902,8.1878,0.0005,0.0000,0.0000,65.6134,687.0124,4.6847,8.6555,8.1832,2.7466,8.7933,0.1340,0.0000,0.5018,4.0000,1.0000,1ii5
6.6200,153.5544,2084.8179,3.0863,40.5938,3.8468,77.0458,526.6263,2.1641,24.2100,1.2329,145.1413,2097.4353,3.2936,35.5694,4.3884,62.6561,522.8038,1.7197,14.7756,1.9371,24.0000,8.0000,1jd5
6.6200,84.2682,967.5073,4.7887,0.0000,7.3017,2.2773,3.3135,0.4974,0.0000,1.0000,51.0125,800.6116,2.4335,0.0000,4.9965,1.0394,4.0756,0.4605,0.0000,0.9694,1.0000,4.0000,2j7b
6.6200,150.9111,2558.4871,3.5857,101.4326,5.1360,73.0857,480.5264,1.7869,98.8200,0.3660,125.5957,2201.9785,2.2976,91.6360,3.8248,105.0586,542.8499,1.8648,127.2624,0.7555,21.0000,5.0000,4er1
6.6400,133.5819,1950.1547,2.1501,60.1322,3.3931,20.1616,174.9156,0.3910,4.5027,0.0000,135.4451,1832.3333,3.0320,50.4886,5.2691,24.4389,174.1478,0.0790,3.8858,0.0000,14.0000,1.0000,1sln
6.6400,63.1617,891.7380,3.6362,0.0000,8.2331,1.8325,3.1316,0.0000,0.0000,0.0000,61.9955,877.1896,5.0977,0.0000,8.1426,1.6984,2.6958,0.2661,0.0000,0.7369,1.0000,5.0000,5abp
6.6500,78.6695,760.7613,5.2636,4.2689,10.3916,0.8421,3.0481,0.0000,0.0000,0.0000,54.2608,745.0260,2.4686,4.1447,4.7267,0.4364,2.8214,0.3478,0.0000,0.8425,1.0000,4.0000,2j75
6.6600,127.6352,1293.4001,4.6802,0.0000,9.8999,9.0208,107.3758,0.1133,0.0000,0.0000,84.6861,1192.2666,4.5368,0.0000,9.3487,25.8082,134.4922,1.1113,0.0000,1.0907,6.0000,3.0000,1a4r
6.6600,63.3277,1017.8705,2.7690,24.3939,6.2384,9.3182,31.7529,0.2941,1.4815,0.2856,64.0426,1014.7169,3.0480,29.5629,5.9832,7.9743,32.5535,0.2947,1.5455,0.3245,5.0000,3.0000,1cps
6.6600,115.1888,1661.8385,2.1955,64.0409,3.0004,19.4506,195.4134,0.7725,5.7422,0.0000,104.0592,1576.4823,2.0328,71.5072,2.8656,21.7822,181.8069,0.2579,5.6863,0.0000,13.0000,3.0000,1elc
6.6600,80.8449,1373.9169,0.8646,29.0036,0.8935,3.2854,68.0051,0.1435,1.0000,0.0000,77.2267,1301.9906,0.8184,28.2474,1.3368,3.4464,65.9975,0.1345,1.0000,0.0000,4.0000,4.0000,1pxp
6.6800,72.7353,769.6073,2.4045,6.5978,4.0438,0.3782,10.2140,0.0000,0.0000,0.0000,56.8405,677.1117,0.7050,6.7810,1.2931,0.3124,10.2846,0.0000,0.0000,0.0000,1.0000,1.0000,1c5x
6.6800,73.5017,831.4865,4.6128,0.0000,10.4275,16.4793,88.6180,0.7289,0.0000,1.6179,54.2249,843.7881,2.4662,0.0000,6.4770,16.2585,90.3973,1.1998,0.0000,2.2273,6.0000,3.0000,1mai
6.6800,105.7572,1235.8234,4.5611,0.0000,7.4298,7.3630,43.5180,0.2575,0.0000,0.0000,98.8350,1195.7190,3.7619,0.0000,2.8029,4.7965,44.7256,0.4611,0.0000,0.6026,2.0000,3.0000,2fqw
6.7000,165.2196,2222.8323,7.7047,67.0270,11.8033,16.3634,182.1889,0.5287,0.0000,0.0000,162.4597,2256.6396,8.1635,62.5581,11.1329,16.0900,182.0596,0.1958,0.0000,0.0000,15.0000,3.0000,1b0h
6.7000,124.7626,1732.3939,5.4109,35.8342,11.6813,14.5394,123.3238,0.2810,0.0000,0.2561,147.3373,1711.5500,5.4444,37.3322,7.4019,18.4998,111.7497,0.2273,0.7621,0.0000,15.0000,5.0000,1b3g
6.7000,138.7883,1752.9327,4.4769,49.1482,5.9917,15.5589,132.2318,0.2683,0.6736,0.2948,104.2796,1835.4445,1.9309,39.3352,3.2344,18.8439,113.8583,0.5941,1.7470,1.3255,9.0000,1.0000,1dfo
6.7000,96.8684,1466.2784,3.5504,45.9010,2.6035,31.0086,180.8620,1.1346,12.9994,0.5162,101.3406,1498.9347,3.2645,42.8549,2.8639,17.1364,150.6468,0.5153,3.7416,0.0000,9.0000,1.0000,1eld
6.7000,64.2452,832.5955,1.8566,19.4190,4.4536,0.0000,0.0000,0.0000,0.0000,0.0000,65.5319,846.0023,1.5187,21.9342,3.1350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1f3e
6.7000,102.6787,1335.8646,2.3777,7.7945,5.0045,6.0225,44.2053,0.4918,0.0000,0.0000,99.1335,1325.8766,3.6509,10.4011,6.2975,6.3078,41.6897,0.1323,0.0000,0.0000,2.0000,3.0000,1hp0
6.7000,78.5924,1060.3490,3.7280,0.0000,10.8512,7.8413,34.7460,0.2337,0.0000,1.0546,70.8903,1085.0414,4.2055,0.0000,11.1531,9.4000,33.9594,1.2324,0.0000,2.5276,6.0000,3.0000,1koj
6.7000,52.3104,1198.3440,0.5434,2.2559,1.4166,8.7941,64.4415,0.1178,0.0000,0.0000,58.0847,1087.3221,1.4929,4.6482,3.2988,7.6376,66.8824,0.2783,0.0000,0.0000,3.0000,4.0000,1qy5
6.7000,98.2178,1790.5847,2.8177,114.3083,2.4111,3.0606,92.5566,0.0770,8.3096,0.0000,99.4651,1791.0188,2.3650,102.9284,2.3918,3.2278,77.4788,0.0443,8.0547,0.0000,3.0000,4.0000,1rdt
6.7000,159.2212,2297.1035,3.7953,73.0447,6.9141,22.1274,177.8421,0.3737,13.1641,0.0000,118.9706,2160.7070,2.4854,59.5995,3.1973,18.8004,186.4492,1.0687,15.1480,0.9486,10.0000,5.0000,1rek
6.7000,159.0784,2521.0347,2.9379,172.7709,2.0612,45.1090,334.7294,1.0033,34.2840,2.4048,157.3060,2466.5850,3.0818,163.0140,3.7788,50.0819,297.7628,0.8056,37.6838,1.4691,29.0000,11.0000,2eum
6.7000,182.7233,2798.0308,2.0741,245.2137,0.0000,47.2804,321.0806,1.1952,50.0605,1.4857,185.6664,2795.5520,2.7731,248.4561,0.4813,35.1096,285.7003,0.6199,29.2789,1.3453,33.0000,7.0000,2evl
6.7000,51.9773,809.3455,1.4702,21.7826,2.3114,0.2966,6.0873,0.0000,0.0000,0.0000,50.4910,818.6220,2.1546,23.1606,3.2205,0.2825,6.0928,0.0000,0.0000,0.0000,1.0000,1.0000,3pck
6.7200,78.7278,1379.0834,0.2044,82.1901,0.4812,3.7278,45.5042,0.0547,11.0863,0.0000,81.5114,1380.1473,1.6395,90.7911,1.0639,3.6774,50.5662,0.1166,12.3681,0.0000,5.0000,6.0000,1rbp
6.7200,133.4991,1635.4955,3.9546,50.5312,8.0956,15.3494,185.0461,0.3113,0.0000,0.0000,110.0261,1467.8679,3.2046,43.5557,6.3272,31.5252,193.9856,0.3477,11.0267,0.1381,11.0000,2.0000,3gst
6.7300,108.8748,1140.6656,5.0756,32.2885,8.7466,4.0175,31.2643,0.1440,0.0000,0.0000,98.1761,1127.7180,4.3601,33.0439,7.1414,5.3118,31.6067,0.1097,0.0000,0.4731,3.0000,1.0000,1wvj
6.7400,100.3868,1309.3774,3.7848,3.0945,4.7640,4.8330,42.9644,0.0797,0.0000,0.3520,68.1178,1101.4113,1.4312,3.4471,2.6036,5.1338,44.0925,0.1890,0.0000,0.4389,2.0000,4.0000,1add
6.7700,112.9108,1953.6515,4.9937,30.7591,5.9449,54.2504,404.2441,0.6705,13.6610,0.4913,111.3985,1903.0890,3.2340,23.3595,3.6486,60.4143,375.0311,1.6502,10.9301,2.2988,16.0000,3.0000,1bzh
6.7700,112.0377,1470.0593,4.4882,21.9428,6.8618,16.8075,175.8284,0.3159,6.3546,0.4516,111.1699,1367.9213,3.3779,13.5511,6.0872,15.3215,160.0628,0.7321,6.7878,1.0000,7.0000,2.0000,1o30
6.7700,87.5507,1035.9700,3.4301,10.4019,6.6235,4.3009,43.7935,0.0627,0.0000,0.3578,76.5952,1047.9409,3.6442,4.4149,7.3652,3.8926,43.6455,0.5780,0.0000,1.0000,2.0000,3.0000,1o3j
6.7700,96.1611,996.6956,2.9693,10.5071,6.4963,3.8129,43.7844,0.8984,0.0000,1.0000,86.8880,1032.3689,3.3034,9.6284,6.5206,3.7527,43.3291,0.1096,0.0000,0.4729,2.0000,3.0000,1o3k
6.7700,97.9367,1588.1787,3.6624,38.0487,7.3896,70.3833,303.6141,1.2453,40.5674,0.8771,113.2108,1648.9248,3.6261,42.4734,8.0675,44.1818,262.9370,1.3436,15.3769,0.7978,16.0000,2.0000,1ony
6.7700,120.1626,1589.7904,3.0866,20.8507,6.2130,18.5987,243.1655,0.4682,6.3219,0.2980,119.4578,1772.5586,3.3839,8.3797,6.1153,18.6817,214.8551,1.2250,3.7217,1.0000,8.0000,3.0000,1qb1
6.8000,118.8521,1648.4458,2.3465,119.3795,1.6931,11.2295,59.8477,0.9696,6.9860,0.9026,111.4186,1611.8523,1.2101,119.1655,1.0092,5.3816,57.8259,0.2806,6.9198,0.0000,7.0000,0.0000,1fl3
6.8000,84.7572,1573.0647,1.2310,88.9997,1.7996,2.6846,78.3047,0.0541,11.6615,0.0000,82.6786,1565.1569,1.1786,87.8223,1.7882,2.7907,78.2515,0.0241,11.6646,0.0000,6.0000,8.0000,1nq7
6.8000,80.2555,969.4860,2.6909,18.0172,6.8179,8.3494,21.6765,0.0772,2.0000,0.0000,81.3129,1003.3872,2.4453,19.4740,4.8220,9.2127,21.6521,0.4876,2.0000,0.0000,4.0000,1.0000,1p1n
6.8200,77.6952,741.8681,5.7694,0.0000,10.1640,0.0000,0.0000,0.0000,0.0000,0.0000,76.6520,756.7504,6.2657,0.0000,6.9724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1drk
6.8200,91.4808,1155.3888,4.9389,0.0000,8.1794,4.7393,55.1705,0.0000,0.0000,0.0000,68.2825,1113.4335,3.1567,0.0000,6.9711,5.4783,54.9698,0.0092,0.0000,0.0000,2.0000,5.0000,1fhd
6.8200,126.1134,1787.3840,4.6271,25.2889,12.1159,13.0948,131.4508,0.0691,0.0000,0.0000,120.4665,1787.8342,3.9851,23.0509,8.9809,17.1486,118.5236,0.4564,0.0000,1.1543,16.0000,3.0000,1jeu
6.8200,108.2839,1642.6151,2.2665,29.2186,4.3040,40.4996,302.3894,1.6939,9.7056,1.3426,111.4556,1707.2087,2.9601,26.8656,5.7640,24.9878,278.6057,1.4856,5.1713,0.4871,12.0000,5.0000,1k1n
6.8200,58.5870,865.0796,0.8237,66.1825,0.6414,4.3672,14.2060,0.0000,0.0000,0.0000,61.5029,882.4825,1.7541,58.8731,0.7332,4.3874,13.5603,0.0162,0.0000,0.0000,2.0000,0.0000,1lrh
6.8200,103.7565,1232.9595,3.3739,17.1999,6.6806,8.1571,100.1671,0.6931,4.9153,1.0000,95.2029,1362.9755,2.7646,13.4915,4.9957,8.6229,100.3246,0.1843,5.0207,0.2464,5.0000,3.0000,1o38
6.8200,66.0947,956.1304,3.4593,10.0315,7.9978,11.3249,24.4786,0.0669,0.0000,0.3439,63.6194,907.4974,3.4361,7.1065,7.8580,6.8079,26.5064,0.0588,0.0000,0.3461,5.0000,5.0000,1uwf
6.8200,149.2431,1857.7408,4.6658,6.7132,10.3668,14.1002,123.4027,0.5558,1.5374,1.6516,126.4266,1849.6221,3.6060,5.3182,9.5361,18.4603,127.9418,0.4788,1.1097,1.1945,11.0000,4.0000,2c94
6.8400,102.4049,1517.7906,2.9146,53.9585,4.0863,20.7043,145.1265,0.6051,0.0000,1.2629,102.6985,1534.6893,1.5019,41.2900,2.2360,21.4144,135.3044,0.7290,8.6208,0.5909,9.0000,0.0000,1bhx
6.8500,50.4053,729.3460,3.3567,0.0000,7.5038,0.0000,0.0000,0.0000,0.0000,0.0000,50.9222,725.2419,3.1633,0.0000,6.8880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1bap
6.8500,110.2736,1351.8231,3.6968,50.6070,2.9509,15.7644,120.2541,1.0680,3.9741,0.8738,94.9999,1264.1576,2.1072,21.1047,2.0000,15.2671,118.6281,0.3777,5.0025,0.3798,8.0000,3.0000,1ele
6.8500,131.7908,1911.1692,3.4602,54.3134,3.3225,35.4997,184.3167,0.3808,10.1380,0.0000,138.8006,1776.2732,4.1415,50.2723,5.4512,31.7579,214.4052,1.1807,14.4109,0.0000,13.0000,3.0000,1g30
6.8500,131.0398,1467.9811,5.0490,29.7626,9.9776,59.1527,366.1147,1.1902,4.8501,1.4432,132.4553,1527.3252,3.8205,28.9578,8.3787,46.9363,324.3323,0.9490,5.6906,0.2822,20.0000,3.0000,1lkk
6.8500,78.9800,1359.7656,1.7427,91.5088,0.8341,31.7790,220.7364,1.4600,33.9079,0.0000,76.4186,1402.3746,2.3178,82.7925,1.6839,33.0832,218.7777,1.4305,30.8799,0.0000,7.0000,7.0000,1os5
6.8500,101.8338,1336.9893,1.9041,43.6208,2.5665,5.6320,97.6756,0.2892,6.9275,0.0000,77.4995,1335.6854,1.1303,46.1616,0.7703,6.0727,100.7452,0.1927,5.3154,0.0000,2.0000,1.0000,1tvo
6.8500,98.0609,1040.6543,1.9608,68.3100,1.8082,5.0000,43.4880,0.0086,0.0000,0.0000,100.0153,1004.6570,1.6026,68.4138,1.4731,3.7823,41.6546,0.0041,0.0000,0.0000,3.0000,2.0000,1xk9
6.8500,64.7185,506.4903,5.0852,0.0000,9.0639,1.9967,0.2145,0.0000,0.0000,0.0000,61.4768,509.4025,5.0117,0.0000,6.8104,0.1518,0.7375,0.0000,0.0000,0.0000,2.0000,2.0000,1xt8
6.8600,107.1742,1828.0669,2.2675,84.0146,2.6999,27.0387,255.2813,1.9470,6.1380,0.0000,81.9551,1726.7411,1.4337,75.6914,0.9677,54.4239,232.0620,1.7929,33.7414,0.0000,12.0000,5.0000,3aid
6.8700,146.0632,1941.7335,2.0494,51.1438,3.2227,38.1242,274.5611,0.4884,5.5110,1.0943,142.0061,1997.3256,1.7694,52.0994,1.9248,40.7800,279.3707,0.6342,5.5343,0.4261,19.0000,2.0000,1cgl
6.8800,129.7717,1420.6891,3.9872,91.9913,3.9859,8.1341,119.5277,0.0114,10.6513,0.0000,126.1477,1296.0403,2.3186,77.3717,3.8225,7.0768,127.8433,0.1276,9.9500,0.0000,9.0000,1.0000,1xka
6.8900,142.9629,1902.7230,5.6961,19.6496,12.3724,14.7068,137.8145,0.4417,0.0000,0.3270,147.4096,1902.7651,6.0447,28.2158,9.2803,16.6487,138.9099,0.0665,0.3444,0.0000,15.0000,3.0000,1b3f
6.8900,162.2488,2184.1023,7.0013,48.3821,11.1433,19.8026,167.3674,0.4139,0.0000,0.0948,156.7771,2213.8489,7.4940,36.2624,9.6983,17.1098,164.2498,0.1751,0.3724,0.0000,15.0000,3.0000,1jev
6.8900,108.0036,1752.0996,3.0892,56.5668,2.4669,23.7167,282.0188,1.1740,11.0459,0.5706,116.4410,1688.9716,2.3766,51.2126,2.3428,24.1751,252.2189,1.4248,3.6134,0.7335,9.0000,1.0000,1sb1
6.8900,81.5244,758.5142,4.2356,4.5040,7.8143,1.1785,2.8942,0.0000,0.0000,0.0000,34.3660,737.1765,1.9355,2.5591,4.5548,0.3255,3.1100,0.4580,0.0000,0.9668,1.0000,3.0000,1uz1
